group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
tokio-RwLock,,lock-33,,,7770.0,ns,180
tokio-RwLock,,lock-33,,,14550.0,ns,360
tokio-RwLock,,lock-33,,,21920.0,ns,540
tokio-RwLock,,lock-33,,,29181.0,ns,720
tokio-RwLock,,lock-33,,,36460.0,ns,900
tokio-RwLock,,lock-33,,,43730.0,ns,1080
tokio-RwLock,,lock-33,,,51271.0,ns,1260
tokio-RwLock,,lock-33,,,2255563.0,ns,1440
tokio-RwLock,,lock-33,,,6701378.0,ns,1620
tokio-RwLock,,lock-33,,,9622598.0,ns,1800
tokio-RwLock,,lock-33,,,10827909.0,ns,1980
tokio-RwLock,,lock-33,,,11188973.0,ns,2160
tokio-RwLock,,lock-33,,,9844120.0,ns,2340
tokio-RwLock,,lock-33,,,1685558.0,ns,2520
tokio-RwLock,,lock-33,,,2196482.0,ns,2700
tokio-RwLock,,lock-33,,,1767678.0,ns,2880
tokio-RwLock,,lock-33,,,3147511.0,ns,3060
tokio-RwLock,,lock-33,,,6581786.0,ns,3240
tokio-RwLock,,lock-33,,,1804168.0,ns,3420
tokio-RwLock,,lock-33,,,18755769.0,ns,3600
tokio-RwLock,,lock-33,,,19361267.0,ns,3780
tokio-RwLock,,lock-33,,,36066895.0,ns,3960
tokio-RwLock,,lock-33,,,12757739.0,ns,4140
tokio-RwLock,,lock-33,,,24866471.0,ns,4320
tokio-RwLock,,lock-33,,,4829119.0,ns,4500
tokio-RwLock,,lock-33,,,12795160.0,ns,4680
tokio-RwLock,,lock-33,,,5398714.0,ns,4860
tokio-RwLock,,lock-33,,,8513336.0,ns,5040
tokio-RwLock,,lock-33,,,5825760.0,ns,5220
tokio-RwLock,,lock-33,,,24900051.0,ns,5400
tokio-RwLock,,lock-33,,,17351146.0,ns,5580
tokio-RwLock,,lock-33,,,40830583.0,ns,5760
tokio-RwLock,,lock-33,,,7238994.0,ns,5940
tokio-RwLock,,lock-33,,,11314163.0,ns,6120
tokio-RwLock,,lock-33,,,16056864.0,ns,6300
tokio-RwLock,,lock-33,,,37318598.0,ns,6480
tokio-RwLock,,lock-33,,,5359243.0,ns,6660
tokio-RwLock,,lock-33,,,13648148.0,ns,6840
tokio-RwLock,,lock-33,,,11336694.0,ns,7020
tokio-RwLock,,lock-33,,,6159532.0,ns,7200
tokio-RwLock,,lock-33,,,49532402.0,ns,7380
tokio-RwLock,,lock-33,,,36659970.0,ns,7560
tokio-RwLock,,lock-33,,,40399579.0,ns,7740
tokio-RwLock,,lock-33,,,75619495.0,ns,7920
