group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
tokio-RwLock,,lock-04,,,1110631.0,ns,9890
tokio-RwLock,,lock-04,,,1609366.0,ns,19780
tokio-RwLock,,lock-04,,,1966320.0,ns,29670
tokio-RwLock,,lock-04,,,2414404.0,ns,39560
tokio-RwLock,,lock-04,,,3183252.0,ns,49450
tokio-RwLock,,lock-04,,,3588836.0,ns,59340
tokio-RwLock,,lock-04,,,4241003.0,ns,69230
tokio-RwLock,,lock-04,,,5341735.0,ns,79120
tokio-RwLock,,lock-04,,,6459224.0,ns,89010
tokio-RwLock,,lock-04,,,8133863.0,ns,98900
tokio-RwLock,,lock-04,,,12831950.0,ns,108790
tokio-RwLock,,lock-04,,,9093611.0,ns,118680
tokio-RwLock,,lock-04,,,20562149.0,ns,128570
tokio-RwLock,,lock-04,,,9054611.0,ns,138460
tokio-RwLock,,lock-04,,,10599708.0,ns,148350
tokio-RwLock,,lock-04,,,10180103.0,ns,158240
tokio-RwLock,,lock-04,,,11866999.0,ns,168130
tokio-RwLock,,lock-04,,,17613299.0,ns,178020
tokio-RwLock,,lock-04,,,27109464.0,ns,187910
tokio-RwLock,,lock-04,,,21052883.0,ns,197800
tokio-RwLock,,lock-04,,,14044833.0,ns,207690
tokio-RwLock,,lock-04,,,64840804.0,ns,217580
tokio-RwLock,,lock-04,,,16687139.0,ns,227470
tokio-RwLock,,lock-04,,,27531059.0,ns,237360
tokio-RwLock,,lock-04,,,17314144.0,ns,247250
tokio-RwLock,,lock-04,,,26935233.0,ns,257140
tokio-RwLock,,lock-04,,,22891583.0,ns,267030
tokio-RwLock,,lock-04,,,16227403.0,ns,276920
tokio-RwLock,,lock-04,,,21326586.0,ns,286810
tokio-RwLock,,lock-04,,,19987763.0,ns,296700
tokio-RwLock,,lock-04,,,17936831.0,ns,306590
tokio-RwLock,,lock-04,,,19595139.0,ns,316480
tokio-RwLock,,lock-04,,,27627280.0,ns,326370
tokio-RwLock,,lock-04,,,24286995.0,ns,336260
tokio-RwLock,,lock-04,,,22745650.0,ns,346150
tokio-RwLock,,lock-04,,,21933602.0,ns,356040
tokio-RwLock,,lock-04,,,25756280.0,ns,365930
tokio-RwLock,,lock-04,,,24979134.0,ns,375820
tokio-RwLock,,lock-04,,,25713410.0,ns,385710
tokio-RwLock,,lock-04,,,29614100.0,ns,395600
tokio-RwLock,,lock-04,,,30254106.0,ns,405490
tokio-RwLock,,lock-04,,,25317186.0,ns,415380
tokio-RwLock,,lock-04,,,25709160.0,ns,425270
tokio-RwLock,,lock-04,,,28226065.0,ns,435160
tokio-RwLock,,lock-04,,,27369497.0,ns,445050
tokio-RwLock,,lock-04,,,29613410.0,ns,454940
tokio-RwLock,,lock-04,,,34186586.0,ns,464830
tokio-RwLock,,lock-04,,,29599379.0,ns,474720
tokio-RwLock,,lock-04,,,34580450.0,ns,484610
tokio-RwLock,,lock-04,,,35794672.0,ns,494500
tokio-RwLock,,lock-04,,,38997254.0,ns,504390
tokio-RwLock,,lock-04,,,30757361.0,ns,514280
tokio-RwLock,,lock-04,,,31222406.0,ns,524170
tokio-RwLock,,lock-04,,,31250036.0,ns,534060
tokio-RwLock,,lock-04,,,37110176.0,ns,543950
tokio-RwLock,,lock-04,,,35103115.0,ns,553840
tokio-RwLock,,lock-04,,,34460719.0,ns,563730
tokio-RwLock,,lock-04,,,35530949.0,ns,573620
tokio-RwLock,,lock-04,,,42123796.0,ns,583510
tokio-RwLock,,lock-04,,,39169527.0,ns,593400
tokio-RwLock,,lock-04,,,41666531.0,ns,603290
tokio-RwLock,,lock-04,,,39518180.0,ns,613180
tokio-RwLock,,lock-04,,,42342939.0,ns,623070
tokio-RwLock,,lock-04,,,46211247.0,ns,632960
tokio-RwLock,,lock-04,,,39228537.0,ns,642850
tokio-RwLock,,lock-04,,,40530070.0,ns,652740
tokio-RwLock,,lock-04,,,42085086.0,ns,662630
tokio-RwLock,,lock-04,,,41081446.0,ns,672520
tokio-RwLock,,lock-04,,,46965895.0,ns,682410
tokio-RwLock,,lock-04,,,50527010.0,ns,692300
tokio-RwLock,,lock-04,,,47987986.0,ns,702190
tokio-RwLock,,lock-04,,,47707052.0,ns,712080
tokio-RwLock,,lock-04,,,44287209.0,ns,721970
tokio-RwLock,,lock-04,,,52697433.0,ns,731860
tokio-RwLock,,lock-04,,,41392739.0,ns,741750
tokio-RwLock,,lock-04,,,55440811.0,ns,751640
tokio-RwLock,,lock-04,,,42973054.0,ns,761530
tokio-RwLock,,lock-04,,,58440971.0,ns,771420
tokio-RwLock,,lock-04,,,46012136.0,ns,781310
tokio-RwLock,,lock-04,,,47016635.0,ns,791200
tokio-RwLock,,lock-04,,,49488642.0,ns,801090
tokio-RwLock,,lock-04,,,45019795.0,ns,810980
tokio-RwLock,,lock-04,,,51647222.0,ns,820870
tokio-RwLock,,lock-04,,,48601233.0,ns,830760
tokio-RwLock,,lock-04,,,60934476.0,ns,840650
tokio-RwLock,,lock-04,,,79517784.0,ns,850540
tokio-RwLock,,lock-04,,,51887385.0,ns,860430
tokio-RwLock,,lock-04,,,58066247.0,ns,870320
tokio-RwLock,,lock-04,,,56030528.0,ns,880210
tokio-RwLock,,lock-04,,,57954907.0,ns,890100
tokio-RwLock,,lock-04,,,68467091.0,ns,899990
tokio-RwLock,,lock-04,,,65707415.0,ns,909880
tokio-RwLock,,lock-04,,,55588973.0,ns,919770
tokio-RwLock,,lock-04,,,54212138.0,ns,929660
tokio-RwLock,,lock-04,,,58481602.0,ns,939550
tokio-RwLock,,lock-04,,,72213771.0,ns,949440
tokio-RwLock,,lock-04,,,58265559.0,ns,959330
tokio-RwLock,,lock-04,,,216465460.0,ns,969220
tokio-RwLock,,lock-04,,,364906281.0,ns,979110
tokio-RwLock,,lock-04,,,66889536.0,ns,989000
