group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
tokio-Mutex,,try_lock-100,,,216443.0,ns,195
tokio-Mutex,,try_lock-100,,,1388314.0,ns,390
tokio-Mutex,,try_lock-100,,,5645547.0,ns,585
tokio-Mutex,,try_lock-100,,,3117951.0,ns,780
tokio-Mutex,,try_lock-100,,,2854818.0,ns,975
tokio-Mutex,,try_lock-100,,,4172733.0,ns,1170
tokio-Mutex,,try_lock-100,,,4929960.0,ns,1365
tokio-Mutex,,try_lock-100,,,6538486.0,ns,1560
tokio-Mutex,,try_lock-100,,,8176172.0,ns,1755
tokio-Mutex,,try_lock-100,,,8132933.0,ns,1950
tokio-Mutex,,try_lock-100,,,10007142.0,ns,2145
tokio-Mutex,,try_lock-100,,,11550426.0,ns,2340
tokio-Mutex,,try_lock-100,,,15281055.0,ns,2535
tokio-Mutex,,try_lock-100,,,12303764.0,ns,2730
tokio-Mutex,,try_lock-100,,,14462886.0,ns,2925
tokio-Mutex,,try_lock-100,,,17232454.0,ns,3120
tokio-Mutex,,try_lock-100,,,19595158.0,ns,3315
tokio-Mutex,,try_lock-100,,,21930792.0,ns,3510
tokio-Mutex,,try_lock-100,,,22700139.0,ns,3705
tokio-Mutex,,try_lock-100,,,21446958.0,ns,3900
tokio-Mutex,,try_lock-100,,,23698639.0,ns,4095
tokio-Mutex,,try_lock-100,,,26808641.0,ns,4290
tokio-Mutex,,try_lock-100,,,24277116.0,ns,4485
tokio-Mutex,,try_lock-100,,,28749549.0,ns,4680
tokio-Mutex,,try_lock-100,,,18804381.0,ns,4875
tokio-Mutex,,try_lock-100,,,34397387.0,ns,5070
tokio-Mutex,,try_lock-100,,,30538809.0,ns,5265
tokio-Mutex,,try_lock-100,,,33692361.0,ns,5460
tokio-Mutex,,try_lock-100,,,16273764.0,ns,5655
tokio-Mutex,,try_lock-100,,,39666551.0,ns,5850
tokio-Mutex,,try_lock-100,,,56948094.0,ns,6045
tokio-Mutex,,try_lock-100,,,63301131.0,ns,6240
tokio-Mutex,,try_lock-100,,,37839902.0,ns,6435
tokio-Mutex,,try_lock-100,,,28440818.0,ns,6630
tokio-Mutex,,try_lock-100,,,34225776.0,ns,6825
tokio-Mutex,,try_lock-100,,,45217597.0,ns,7020
tokio-Mutex,,try_lock-100,,,42754762.0,ns,7215
tokio-Mutex,,try_lock-100,,,36721221.0,ns,7410
tokio-Mutex,,try_lock-100,,,37114926.0,ns,7605
tokio-Mutex,,try_lock-100,,,38794062.0,ns,7800
tokio-Mutex,,try_lock-100,,,39594180.0,ns,7995
tokio-Mutex,,try_lock-100,,,43899674.0,ns,8190
tokio-Mutex,,try_lock-100,,,19304975.0,ns,8385
tokio-Mutex,,try_lock-100,,,49901714.0,ns,8580
tokio-Mutex,,try_lock-100,,,57473502.0,ns,8775
tokio-Mutex,,try_lock-100,,,38134304.0,ns,8970
tokio-Mutex,,try_lock-100,,,32746522.0,ns,9165
tokio-Mutex,,try_lock-100,,,59190549.0,ns,9360
tokio-Mutex,,try_lock-100,,,49424139.0,ns,9555
tokio-Mutex,,try_lock-100,,,59103326.0,ns,9750
tokio-Mutex,,try_lock-100,,,53684352.0,ns,9945
tokio-Mutex,,try_lock-100,,,30526849.0,ns,10140
tokio-Mutex,,try_lock-100,,,63467412.0,ns,10335
tokio-Mutex,,try_lock-100,,,64748264.0,ns,10530
tokio-Mutex,,try_lock-100,,,54584642.0,ns,10725
tokio-Mutex,,try_lock-100,,,51013446.0,ns,10920
tokio-Mutex,,try_lock-100,,,44673521.0,ns,11115
tokio-Mutex,,try_lock-100,,,52069397.0,ns,11310
tokio-Mutex,,try_lock-100,,,48189207.0,ns,11505
tokio-Mutex,,try_lock-100,,,46801142.0,ns,11700
tokio-Mutex,,try_lock-100,,,45522320.0,ns,11895
tokio-Mutex,,try_lock-100,,,57734954.0,ns,12090
tokio-Mutex,,try_lock-100,,,61963557.0,ns,12285
tokio-Mutex,,try_lock-100,,,52290349.0,ns,12480
tokio-Mutex,,try_lock-100,,,69249879.0,ns,12675
tokio-Mutex,,try_lock-100,,,6538657.0,ns,12870
tokio-Mutex,,try_lock-100,,,56889235.0,ns,13065
tokio-Mutex,,try_lock-100,,,57095406.0,ns,13260
tokio-Mutex,,try_lock-100,,,52912805.0,ns,13455
tokio-Mutex,,try_lock-100,,,46128216.0,ns,13650
tokio-Mutex,,try_lock-100,,,11920691.0,ns,13845
tokio-Mutex,,try_lock-100,,,50140207.0,ns,14040
tokio-Mutex,,try_lock-100,,,50624492.0,ns,14235
tokio-Mutex,,try_lock-100,,,55348950.0,ns,14430
tokio-Mutex,,try_lock-100,,,64687453.0,ns,14625
tokio-Mutex,,try_lock-100,,,64472462.0,ns,14820
tokio-Mutex,,try_lock-100,,,78350812.0,ns,15015
tokio-Mutex,,try_lock-100,,,65394680.0,ns,15210
tokio-Mutex,,try_lock-100,,,75515833.0,ns,15405
tokio-Mutex,,try_lock-100,,,58866636.0,ns,15600
tokio-Mutex,,try_lock-100,,,25542888.0,ns,15795
tokio-Mutex,,try_lock-100,,,61061306.0,ns,15990
tokio-Mutex,,try_lock-100,,,83042150.0,ns,16185
tokio-Mutex,,try_lock-100,,,73195450.0,ns,16380
tokio-Mutex,,try_lock-100,,,28374707.0,ns,16575
tokio-Mutex,,try_lock-100,,,68715004.0,ns,16770
tokio-Mutex,,try_lock-100,,,92535766.0,ns,16965
tokio-Mutex,,try_lock-100,,,65230259.0,ns,17160
tokio-Mutex,,try_lock-100,,,80531474.0,ns,17355
tokio-Mutex,,try_lock-100,,,75267981.0,ns,17550
tokio-Mutex,,try_lock-100,,,77589444.0,ns,17745
tokio-Mutex,,try_lock-100,,,71745065.0,ns,17940
tokio-Mutex,,try_lock-100,,,86321213.0,ns,18135
tokio-Mutex,,try_lock-100,,,84752036.0,ns,18330
tokio-Mutex,,try_lock-100,,,86599476.0,ns,18525
tokio-Mutex,,try_lock-100,,,85252362.0,ns,18720
tokio-Mutex,,try_lock-100,,,82645015.0,ns,18915
tokio-Mutex,,try_lock-100,,,79719994.0,ns,19110
tokio-Mutex,,try_lock-100,,,89841329.0,ns,19305
tokio-Mutex,,try_lock-100,,,81795587.0,ns,19500
