group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
tokio-RwLock,,try_lock-01,,,870589.0,ns,25929
tokio-RwLock,,try_lock-01,,,1865358.0,ns,51858
tokio-RwLock,,try_lock-01,,,2601856.0,ns,77787
tokio-RwLock,,try_lock-01,,,3687148.0,ns,103716
tokio-RwLock,,try_lock-01,,,4976350.0,ns,129645
tokio-RwLock,,try_lock-01,,,5464186.0,ns,155574
tokio-RwLock,,try_lock-01,,,6559027.0,ns,181503
tokio-RwLock,,try_lock-01,,,7835678.0,ns,207432
tokio-RwLock,,try_lock-01,,,8412815.0,ns,233361
tokio-RwLock,,try_lock-01,,,9434316.0,ns,259290
tokio-RwLock,,try_lock-01,,,9721559.0,ns,285219
tokio-RwLock,,try_lock-01,,,10242462.0,ns,311148
tokio-RwLock,,try_lock-01,,,11486536.0,ns,337077
tokio-RwLock,,try_lock-01,,,12494407.0,ns,363006
tokio-RwLock,,try_lock-01,,,12915759.0,ns,388935
tokio-RwLock,,try_lock-01,,,13779040.0,ns,414864
tokio-RwLock,,try_lock-01,,,14397395.0,ns,440793
tokio-RwLock,,try_lock-01,,,15471807.0,ns,466722
tokio-RwLock,,try_lock-01,,,18362765.0,ns,492651
tokio-RwLock,,try_lock-01,,,18639450.0,ns,518580
tokio-RwLock,,try_lock-01,,,18250854.0,ns,544509
tokio-RwLock,,try_lock-01,,,17072414.0,ns,570438
tokio-RwLock,,try_lock-01,,,19579238.0,ns,596367
tokio-RwLock,,try_lock-01,,,21226655.0,ns,622296
tokio-RwLock,,try_lock-01,,,21633849.0,ns,648225
tokio-RwLock,,try_lock-01,,,22738260.0,ns,674154
tokio-RwLock,,try_lock-01,,,23833281.0,ns,700083
tokio-RwLock,,try_lock-01,,,24050805.0,ns,726012
tokio-RwLock,,try_lock-01,,,26366456.0,ns,751941
tokio-RwLock,,try_lock-01,,,27018484.0,ns,777870
tokio-RwLock,,try_lock-01,,,28179885.0,ns,803799
tokio-RwLock,,try_lock-01,,,29413307.0,ns,829728
tokio-RwLock,,try_lock-01,,,29671151.0,ns,855657
tokio-RwLock,,try_lock-01,,,31125285.0,ns,881586
tokio-RwLock,,try_lock-01,,,31928914.0,ns,907515
tokio-RwLock,,try_lock-01,,,36077344.0,ns,933444
tokio-RwLock,,try_lock-01,,,34980624.0,ns,959373
tokio-RwLock,,try_lock-01,,,33753731.0,ns,985302
tokio-RwLock,,try_lock-01,,,37376019.0,ns,1011231
tokio-RwLock,,try_lock-01,,,35546320.0,ns,1037160
tokio-RwLock,,try_lock-01,,,37557780.0,ns,1063089
tokio-RwLock,,try_lock-01,,,38006125.0,ns,1089018
tokio-RwLock,,try_lock-01,,,37249337.0,ns,1114947
tokio-RwLock,,try_lock-01,,,39441209.0,ns,1140876
tokio-RwLock,,try_lock-01,,,38251806.0,ns,1166805
tokio-RwLock,,try_lock-01,,,95013793.0,ns,1192734
tokio-RwLock,,try_lock-01,,,40378947.0,ns,1218663
tokio-RwLock,,try_lock-01,,,41918445.0,ns,1244592
tokio-RwLock,,try_lock-01,,,42849384.0,ns,1270521
tokio-RwLock,,try_lock-01,,,45335709.0,ns,1296450
tokio-RwLock,,try_lock-01,,,46623341.0,ns,1322379
tokio-RwLock,,try_lock-01,,,45144788.0,ns,1348308
tokio-RwLock,,try_lock-01,,,45818432.0,ns,1374237
tokio-RwLock,,try_lock-01,,,49245889.0,ns,1400166
tokio-RwLock,,try_lock-01,,,48079926.0,ns,1426095
tokio-RwLock,,try_lock-01,,,50397781.0,ns,1452024
tokio-RwLock,,try_lock-01,,,50978275.0,ns,1477953
tokio-RwLock,,try_lock-01,,,51099268.0,ns,1503882
tokio-RwLock,,try_lock-01,,,52582952.0,ns,1529811
tokio-RwLock,,try_lock-01,,,50287570.0,ns,1555740
tokio-RwLock,,try_lock-01,,,55933176.0,ns,1581669
tokio-RwLock,,try_lock-01,,,55728043.0,ns,1607598
tokio-RwLock,,try_lock-01,,,57263620.0,ns,1633527
tokio-RwLock,,try_lock-01,,,54822155.0,ns,1659456
tokio-RwLock,,try_lock-01,,,56114647.0,ns,1685385
tokio-RwLock,,try_lock-01,,,60314391.0,ns,1711314
tokio-RwLock,,try_lock-01,,,65121560.0,ns,1737243
tokio-RwLock,,try_lock-01,,,60939486.0,ns,1763172
tokio-RwLock,,try_lock-01,,,62117129.0,ns,1789101
tokio-RwLock,,try_lock-01,,,67618655.0,ns,1815030
tokio-RwLock,,try_lock-01,,,63720434.0,ns,1840959
tokio-RwLock,,try_lock-01,,,60769854.0,ns,1866888
tokio-RwLock,,try_lock-01,,,62151989.0,ns,1892817
tokio-RwLock,,try_lock-01,,,63713974.0,ns,1918746
tokio-RwLock,,try_lock-01,,,66151240.0,ns,1944675
tokio-RwLock,,try_lock-01,,,64219840.0,ns,1970604
tokio-RwLock,,try_lock-01,,,65920457.0,ns,1996533
tokio-RwLock,,try_lock-01,,,66356731.0,ns,2022462
tokio-RwLock,,try_lock-01,,,72202571.0,ns,2048391
tokio-RwLock,,try_lock-01,,,70181281.0,ns,2074320
tokio-RwLock,,try_lock-01,,,72292612.0,ns,2100249
tokio-RwLock,,try_lock-01,,,71604825.0,ns,2126178
tokio-RwLock,,try_lock-01,,,74977159.0,ns,2152107
tokio-RwLock,,try_lock-01,,,76815547.0,ns,2178036
tokio-RwLock,,try_lock-01,,,75819138.0,ns,2203965
tokio-RwLock,,try_lock-01,,,78776908.0,ns,2229894
tokio-RwLock,,try_lock-01,,,78063039.0,ns,2255823
tokio-RwLock,,try_lock-01,,,75379763.0,ns,2281752
tokio-RwLock,,try_lock-01,,,162251393.0,ns,2307681
tokio-RwLock,,try_lock-01,,,77822998.0,ns,2333610
tokio-RwLock,,try_lock-01,,,80250361.0,ns,2359539
tokio-RwLock,,try_lock-01,,,79618456.0,ns,2385468
tokio-RwLock,,try_lock-01,,,80104992.0,ns,2411397
tokio-RwLock,,try_lock-01,,,86829648.0,ns,2437326
tokio-RwLock,,try_lock-01,,,85835138.0,ns,2463255
tokio-RwLock,,try_lock-01,,,92799860.0,ns,2489184
tokio-RwLock,,try_lock-01,,,90423505.0,ns,2515113
tokio-RwLock,,try_lock-01,,,99412677.0,ns,2541042
tokio-RwLock,,try_lock-01,,,92228203.0,ns,2566971
tokio-RwLock,,try_lock-01,,,95587808.0,ns,2592900
