group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
AsyncLock-Mutex,,try_lock-20,,,1755108.0,ns,13692
AsyncLock-Mutex,,try_lock-20,,,2682396.0,ns,27384
AsyncLock-Mutex,,try_lock-20,,,2596616.0,ns,41076
AsyncLock-Mutex,,try_lock-20,,,3270894.0,ns,54768
AsyncLock-Mutex,,try_lock-20,,,5142452.0,ns,68460
AsyncLock-Mutex,,try_lock-20,,,4981529.0,ns,82152
AsyncLock-Mutex,,try_lock-20,,,3507586.0,ns,95844
AsyncLock-Mutex,,try_lock-20,,,3631537.0,ns,109536
AsyncLock-Mutex,,try_lock-20,,,6566577.0,ns,123228
AsyncLock-Mutex,,try_lock-20,,,4922028.0,ns,136920
AsyncLock-Mutex,,try_lock-20,,,4787559.0,ns,150612
AsyncLock-Mutex,,try_lock-20,,,6367895.0,ns,164304
AsyncLock-Mutex,,try_lock-20,,,6262342.0,ns,177996
AsyncLock-Mutex,,try_lock-20,,,8968031.0,ns,191688
AsyncLock-Mutex,,try_lock-20,,,8947990.0,ns,205380
AsyncLock-Mutex,,try_lock-20,,,7802019.0,ns,219072
AsyncLock-Mutex,,try_lock-20,,,10341914.0,ns,232764
AsyncLock-Mutex,,try_lock-20,,,7929070.0,ns,246456
AsyncLock-Mutex,,try_lock-20,,,10363314.0,ns,260148
AsyncLock-Mutex,,try_lock-20,,,8222404.0,ns,273840
AsyncLock-Mutex,,try_lock-20,,,8275402.0,ns,287532
AsyncLock-Mutex,,try_lock-20,,,12074952.0,ns,301224
AsyncLock-Mutex,,try_lock-20,,,10782369.0,ns,314916
AsyncLock-Mutex,,try_lock-20,,,12212183.0,ns,328608
AsyncLock-Mutex,,try_lock-20,,,14730648.0,ns,342300
AsyncLock-Mutex,,try_lock-20,,,13551657.0,ns,355992
AsyncLock-Mutex,,try_lock-20,,,15479236.0,ns,369684
AsyncLock-Mutex,,try_lock-20,,,14017812.0,ns,383376
AsyncLock-Mutex,,try_lock-20,,,12537396.0,ns,397068
