group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
AsyncLock-RwLock,,lock-02,,,1002560.0,ns,17435
AsyncLock-RwLock,,lock-02,,,1780318.0,ns,34870
AsyncLock-RwLock,,lock-02,,,2999580.0,ns,52305
AsyncLock-RwLock,,lock-02,,,3932760.0,ns,69740
AsyncLock-RwLock,,lock-02,,,4843569.0,ns,87175
AsyncLock-RwLock,,lock-02,,,5877499.0,ns,104610
AsyncLock-RwLock,,lock-02,,,6617607.0,ns,122045
AsyncLock-RwLock,,lock-02,,,7388865.0,ns,139480
AsyncLock-RwLock,,lock-02,,,10872979.0,ns,156915
AsyncLock-RwLock,,lock-02,,,11069321.0,ns,174350
AsyncLock-RwLock,,lock-02,,,14871451.0,ns,191785
AsyncLock-RwLock,,lock-02,,,11521765.0,ns,209220
AsyncLock-RwLock,,lock-02,,,11642108.0,ns,226655
AsyncLock-RwLock,,lock-02,,,13441086.0,ns,244090
AsyncLock-RwLock,,lock-02,,,13753148.0,ns,261525
AsyncLock-RwLock,,lock-02,,,15426766.0,ns,278960
AsyncLock-RwLock,,lock-02,,,16782180.0,ns,296395
AsyncLock-RwLock,,lock-02,,,17986702.0,ns,313830
AsyncLock-RwLock,,lock-02,,,17667818.0,ns,331265
AsyncLock-RwLock,,lock-02,,,19306125.0,ns,348700
AsyncLock-RwLock,,lock-02,,,20271015.0,ns,366135
AsyncLock-RwLock,,lock-02,,,20587257.0,ns,383570
AsyncLock-RwLock,,lock-02,,,24978352.0,ns,401005
AsyncLock-RwLock,,lock-02,,,22686059.0,ns,418440
AsyncLock-RwLock,,lock-02,,,23615298.0,ns,435875
AsyncLock-RwLock,,lock-02,,,23547278.0,ns,453310
AsyncLock-RwLock,,lock-02,,,24386246.0,ns,470745
AsyncLock-RwLock,,lock-02,,,26554138.0,ns,488180
AsyncLock-RwLock,,lock-02,,,28087804.0,ns,505615
AsyncLock-RwLock,,lock-02,,,27411646.0,ns,523050
AsyncLock-RwLock,,lock-02,,,28662129.0,ns,540485
AsyncLock-RwLock,,lock-02,,,30029684.0,ns,557920
AsyncLock-RwLock,,lock-02,,,32094834.0,ns,575355
AsyncLock-RwLock,,lock-02,,,32422776.0,ns,592790
AsyncLock-RwLock,,lock-02,,,32951083.0,ns,610225
AsyncLock-RwLock,,lock-02,,,35084264.0,ns,627660
AsyncLock-RwLock,,lock-02,,,33699809.0,ns,645095
AsyncLock-RwLock,,lock-02,,,35129244.0,ns,662530
AsyncLock-RwLock,,lock-02,,,35076665.0,ns,679965
AsyncLock-RwLock,,lock-02,,,36095904.0,ns,697400
AsyncLock-RwLock,,lock-02,,,39615799.0,ns,714835
AsyncLock-RwLock,,lock-02,,,38813812.0,ns,732270
AsyncLock-RwLock,,lock-02,,,38725891.0,ns,749705
AsyncLock-RwLock,,lock-02,,,40988053.0,ns,767140
AsyncLock-RwLock,,lock-02,,,52691082.0,ns,784575
AsyncLock-RwLock,,lock-02,,,52855892.0,ns,802010
AsyncLock-RwLock,,lock-02,,,50417849.0,ns,819445
AsyncLock-RwLock,,lock-02,,,47909403.0,ns,836880
AsyncLock-RwLock,,lock-02,,,53639782.0,ns,854315
AsyncLock-RwLock,,lock-02,,,62482259.0,ns,871750
AsyncLock-RwLock,,lock-02,,,52821073.0,ns,889185
AsyncLock-RwLock,,lock-02,,,54066275.0,ns,906620
AsyncLock-RwLock,,lock-02,,,63104597.0,ns,924055
AsyncLock-RwLock,,lock-02,,,61955835.0,ns,941490
AsyncLock-RwLock,,lock-02,,,64129857.0,ns,958925
AsyncLock-RwLock,,lock-02,,,68437551.0,ns,976360
AsyncLock-RwLock,,lock-02,,,67002597.0,ns,993795
AsyncLock-RwLock,,lock-02,,,65077965.0,ns,1011230
AsyncLock-RwLock,,lock-02,,,63234249.0,ns,1028665
AsyncLock-RwLock,,lock-02,,,63190268.0,ns,1046100
AsyncLock-RwLock,,lock-02,,,57397229.0,ns,1063535
AsyncLock-RwLock,,lock-02,,,70441572.0,ns,1080970
AsyncLock-RwLock,,lock-02,,,72316929.0,ns,1098405
AsyncLock-RwLock,,lock-02,,,71670113.0,ns,1115840
AsyncLock-RwLock,,lock-02,,,79486532.0,ns,1133275
AsyncLock-RwLock,,lock-02,,,76423601.0,ns,1150710
AsyncLock-RwLock,,lock-02,,,77186728.0,ns,1168145
