group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
AsyncLock-Mutex,,lock-01,,,982670.0,ns,27651
AsyncLock-Mutex,,lock-01,,,1799478.0,ns,55302
AsyncLock-Mutex,,lock-01,,,2699798.0,ns,82953
AsyncLock-Mutex,,lock-01,,,4380764.0,ns,110604
AsyncLock-Mutex,,lock-01,,,4865519.0,ns,138255
AsyncLock-Mutex,,lock-01,,,6566536.0,ns,165906
AsyncLock-Mutex,,lock-01,,,6886310.0,ns,193557
AsyncLock-Mutex,,lock-01,,,8020600.0,ns,221208
AsyncLock-Mutex,,lock-01,,,8227883.0,ns,248859
AsyncLock-Mutex,,lock-01,,,9451245.0,ns,276510
AsyncLock-Mutex,,lock-01,,,10788148.0,ns,304161
AsyncLock-Mutex,,lock-01,,,11165723.0,ns,331812
AsyncLock-Mutex,,lock-01,,,11751768.0,ns,359463
AsyncLock-Mutex,,lock-01,,,13183932.0,ns,387114
AsyncLock-Mutex,,lock-01,,,16856539.0,ns,414765
AsyncLock-Mutex,,lock-01,,,14878119.0,ns,442416
AsyncLock-Mutex,,lock-01,,,16900390.0,ns,470067
AsyncLock-Mutex,,lock-01,,,17369335.0,ns,497718
AsyncLock-Mutex,,lock-01,,,17413035.0,ns,525369
AsyncLock-Mutex,,lock-01,,,74467700.0,ns,553020
AsyncLock-Mutex,,lock-01,,,20525726.0,ns,580671
AsyncLock-Mutex,,lock-01,,,81723592.0,ns,608322
AsyncLock-Mutex,,lock-01,,,21120433.0,ns,635973
AsyncLock-Mutex,,lock-01,,,23082662.0,ns,663624
AsyncLock-Mutex,,lock-01,,,25039782.0,ns,691275
AsyncLock-Mutex,,lock-01,,,24492326.0,ns,718926
AsyncLock-Mutex,,lock-01,,,25666919.0,ns,746577
AsyncLock-Mutex,,lock-01,,,29921062.0,ns,774228
AsyncLock-Mutex,,lock-01,,,26158213.0,ns,801879
AsyncLock-Mutex,,lock-01,,,28703629.0,ns,829530
AsyncLock-Mutex,,lock-01,,,28771690.0,ns,857181
AsyncLock-Mutex,,lock-01,,,34669689.0,ns,884832
AsyncLock-Mutex,,lock-01,,,30984672.0,ns,912483
AsyncLock-Mutex,,lock-01,,,34776530.0,ns,940134
AsyncLock-Mutex,,lock-01,,,35084573.0,ns,967785
AsyncLock-Mutex,,lock-01,,,35408496.0,ns,995436
AsyncLock-Mutex,,lock-01,,,37574878.0,ns,1023087
AsyncLock-Mutex,,lock-01,,,35846611.0,ns,1050738
AsyncLock-Mutex,,lock-01,,,41638698.0,ns,1078389
AsyncLock-Mutex,,lock-01,,,38230255.0,ns,1106040
AsyncLock-Mutex,,lock-01,,,37384976.0,ns,1133691
AsyncLock-Mutex,,lock-01,,,40577710.0,ns,1161342
AsyncLock-Mutex,,lock-01,,,39188504.0,ns,1188993
AsyncLock-Mutex,,lock-01,,,40865163.0,ns,1216644
AsyncLock-Mutex,,lock-01,,,44098054.0,ns,1244295
AsyncLock-Mutex,,lock-01,,,42604609.0,ns,1271946
AsyncLock-Mutex,,lock-01,,,45184015.0,ns,1299597
AsyncLock-Mutex,,lock-01,,,46596009.0,ns,1327248
AsyncLock-Mutex,,lock-01,,,52350318.0,ns,1354899
AsyncLock-Mutex,,lock-01,,,45145715.0,ns,1382550
AsyncLock-Mutex,,lock-01,,,47895533.0,ns,1410201
AsyncLock-Mutex,,lock-01,,,54031033.0,ns,1437852
AsyncLock-Mutex,,lock-01,,,50995974.0,ns,1465503
AsyncLock-Mutex,,lock-01,,,52005774.0,ns,1493154
AsyncLock-Mutex,,lock-01,,,58752481.0,ns,1520805
AsyncLock-Mutex,,lock-01,,,58032694.0,ns,1548456
AsyncLock-Mutex,,lock-01,,,60226347.0,ns,1576107
AsyncLock-Mutex,,lock-01,,,56953414.0,ns,1603758
AsyncLock-Mutex,,lock-01,,,55368367.0,ns,1631409
AsyncLock-Mutex,,lock-01,,,60745303.0,ns,1659060
AsyncLock-Mutex,,lock-01,,,59217357.0,ns,1686711
AsyncLock-Mutex,,lock-01,,,63492719.0,ns,1714362
AsyncLock-Mutex,,lock-01,,,60002015.0,ns,1742013
AsyncLock-Mutex,,lock-01,,,60815482.0,ns,1769664
AsyncLock-Mutex,,lock-01,,,65983485.0,ns,1797315
AsyncLock-Mutex,,lock-01,,,243776934.0,ns,1824966
AsyncLock-Mutex,,lock-01,,,63174286.0,ns,1852617
AsyncLock-Mutex,,lock-01,,,73400510.0,ns,1880268
AsyncLock-Mutex,,lock-01,,,69175177.0,ns,1907919
AsyncLock-Mutex,,lock-01,,,74247267.0,ns,1935570
AsyncLock-Mutex,,lock-01,,,68652032.0,ns,1963221
AsyncLock-Mutex,,lock-01,,,69568490.0,ns,1990872
AsyncLock-Mutex,,lock-01,,,75457431.0,ns,2018523
AsyncLock-Mutex,,lock-01,,,74534180.0,ns,2046174
AsyncLock-Mutex,,lock-01,,,68712482.0,ns,2073825
AsyncLock-Mutex,,lock-01,,,82418310.0,ns,2101476
AsyncLock-Mutex,,lock-01,,,75335249.0,ns,2129127
AsyncLock-Mutex,,lock-01,,,80404590.0,ns,2156778
AsyncLock-Mutex,,lock-01,,,76478410.0,ns,2184429
AsyncLock-Mutex,,lock-01,,,80447181.0,ns,2212080
AsyncLock-Mutex,,lock-01,,,75988666.0,ns,2239731
AsyncLock-Mutex,,lock-01,,,79762482.0,ns,2267382
AsyncLock-Mutex,,lock-01,,,82098637.0,ns,2295033
AsyncLock-Mutex,,lock-01,,,81135908.0,ns,2322684
AsyncLock-Mutex,,lock-01,,,84282079.0,ns,2350335
AsyncLock-Mutex,,lock-01,,,83054796.0,ns,2377986
AsyncLock-Mutex,,lock-01,,,83986176.0,ns,2405637
AsyncLock-Mutex,,lock-01,,,83588482.0,ns,2433288
AsyncLock-Mutex,,lock-01,,,91080257.0,ns,2460939
