group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
AsyncLock-Mutex,,lock-02,,,885029.0,ns,26465
AsyncLock-Mutex,,lock-02,,,1737357.0,ns,52930
AsyncLock-Mutex,,lock-02,,,2435395.0,ns,79395
AsyncLock-Mutex,,lock-02,,,3455715.0,ns,105860
AsyncLock-Mutex,,lock-02,,,4399573.0,ns,132325
AsyncLock-Mutex,,lock-02,,,5092002.0,ns,158790
AsyncLock-Mutex,,lock-02,,,5861239.0,ns,185255
AsyncLock-Mutex,,lock-02,,,6693867.0,ns,211720
AsyncLock-Mutex,,lock-02,,,7336295.0,ns,238185
AsyncLock-Mutex,,lock-02,,,8359223.0,ns,264650
AsyncLock-Mutex,,lock-02,,,9251254.0,ns,291115
AsyncLock-Mutex,,lock-02,,,10846789.0,ns,317580
AsyncLock-Mutex,,lock-02,,,11088401.0,ns,344045
AsyncLock-Mutex,,lock-02,,,13501646.0,ns,370510
AsyncLock-Mutex,,lock-02,,,16628088.0,ns,396975
AsyncLock-Mutex,,lock-02,,,17804779.0,ns,423440
AsyncLock-Mutex,,lock-02,,,14865730.0,ns,449905
AsyncLock-Mutex,,lock-02,,,15557497.0,ns,476370
AsyncLock-Mutex,,lock-02,,,18114903.0,ns,502835
AsyncLock-Mutex,,lock-02,,,17537976.0,ns,529300
AsyncLock-Mutex,,lock-02,,,18780380.0,ns,555765
AsyncLock-Mutex,,lock-02,,,19487495.0,ns,582230
AsyncLock-Mutex,,lock-02,,,20095313.0,ns,608695
AsyncLock-Mutex,,lock-02,,,20992032.0,ns,635160
AsyncLock-Mutex,,lock-02,,,22047341.0,ns,661625
AsyncLock-Mutex,,lock-02,,,21801030.0,ns,688090
AsyncLock-Mutex,,lock-02,,,24411475.0,ns,714555
AsyncLock-Mutex,,lock-02,,,23955922.0,ns,741020
AsyncLock-Mutex,,lock-02,,,26671498.0,ns,767485
AsyncLock-Mutex,,lock-02,,,27797370.0,ns,793950
AsyncLock-Mutex,,lock-02,,,27873930.0,ns,820415
