group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
AsyncLock-RwLock,,try_lock-04,,,1064121.0,ns,13787
AsyncLock-RwLock,,try_lock-04,,,1854269.0,ns,27574
AsyncLock-RwLock,,try_lock-04,,,1749427.0,ns,41361
AsyncLock-RwLock,,try_lock-04,,,2743137.0,ns,55148
AsyncLock-RwLock,,try_lock-04,,,4568986.0,ns,68935
AsyncLock-RwLock,,try_lock-04,,,3458715.0,ns,82722
AsyncLock-RwLock,,try_lock-04,,,4275574.0,ns,96509
AsyncLock-RwLock,,try_lock-04,,,5535406.0,ns,110296
AsyncLock-RwLock,,try_lock-04,,,6591066.0,ns,124083
AsyncLock-RwLock,,try_lock-04,,,6872010.0,ns,137870
AsyncLock-RwLock,,try_lock-04,,,7420265.0,ns,151657
AsyncLock-RwLock,,try_lock-04,,,12202863.0,ns,165444
AsyncLock-RwLock,,try_lock-04,,,10593448.0,ns,179231
AsyncLock-RwLock,,try_lock-04,,,11859749.0,ns,193018
AsyncLock-RwLock,,try_lock-04,,,10713448.0,ns,206805
AsyncLock-RwLock,,try_lock-04,,,9765249.0,ns,220592
AsyncLock-RwLock,,try_lock-04,,,9989641.0,ns,234379
AsyncLock-RwLock,,try_lock-04,,,10961500.0,ns,248166
AsyncLock-RwLock,,try_lock-04,,,14814900.0,ns,261953
AsyncLock-RwLock,,try_lock-04,,,11494436.0,ns,275740
AsyncLock-RwLock,,try_lock-04,,,14770879.0,ns,289527
AsyncLock-RwLock,,try_lock-04,,,23641569.0,ns,303314
AsyncLock-RwLock,,try_lock-04,,,13401626.0,ns,317101
AsyncLock-RwLock,,try_lock-04,,,14921630.0,ns,330888
AsyncLock-RwLock,,try_lock-04,,,20362426.0,ns,344675
AsyncLock-RwLock,,try_lock-04,,,18967701.0,ns,358462
AsyncLock-RwLock,,try_lock-04,,,20497267.0,ns,372249
AsyncLock-RwLock,,try_lock-04,,,19947152.0,ns,386036
AsyncLock-RwLock,,try_lock-04,,,19596908.0,ns,399823
AsyncLock-RwLock,,try_lock-04,,,17793289.0,ns,413610
AsyncLock-RwLock,,try_lock-04,,,21066314.0,ns,427397
AsyncLock-RwLock,,try_lock-04,,,19985342.0,ns,441184
AsyncLock-RwLock,,try_lock-04,,,20368496.0,ns,454971
AsyncLock-RwLock,,try_lock-04,,,20685168.0,ns,468758
AsyncLock-RwLock,,try_lock-04,,,21054863.0,ns,482545
AsyncLock-RwLock,,try_lock-04,,,26412047.0,ns,496332
AsyncLock-RwLock,,try_lock-04,,,26455546.0,ns,510119
AsyncLock-RwLock,,try_lock-04,,,31313477.0,ns,523906
AsyncLock-RwLock,,try_lock-04,,,25256135.0,ns,537693
AsyncLock-RwLock,,try_lock-04,,,23710630.0,ns,551480
AsyncLock-RwLock,,try_lock-04,,,38296376.0,ns,565267
AsyncLock-RwLock,,try_lock-04,,,37353026.0,ns,579054
AsyncLock-RwLock,,try_lock-04,,,30429878.0,ns,592841
AsyncLock-RwLock,,try_lock-04,,,35938673.0,ns,606628
AsyncLock-RwLock,,try_lock-04,,,30138505.0,ns,620415
AsyncLock-RwLock,,try_lock-04,,,29188853.0,ns,634202
AsyncLock-RwLock,,try_lock-04,,,39276128.0,ns,647989
AsyncLock-RwLock,,try_lock-04,,,28747440.0,ns,661776
AsyncLock-RwLock,,try_lock-04,,,32547339.0,ns,675563
AsyncLock-RwLock,,try_lock-04,,,37706920.0,ns,689350
AsyncLock-RwLock,,try_lock-04,,,30469088.0,ns,703137
AsyncLock-RwLock,,try_lock-04,,,31945532.0,ns,716924
AsyncLock-RwLock,,try_lock-04,,,42787242.0,ns,730711
AsyncLock-RwLock,,try_lock-04,,,36718701.0,ns,744498
AsyncLock-RwLock,,try_lock-04,,,35531538.0,ns,758285
AsyncLock-RwLock,,try_lock-04,,,42773682.0,ns,772072
AsyncLock-RwLock,,try_lock-04,,,33886381.0,ns,785859
AsyncLock-RwLock,,try_lock-04,,,36059575.0,ns,799646
AsyncLock-RwLock,,try_lock-04,,,45344078.0,ns,813433
AsyncLock-RwLock,,try_lock-04,,,39557650.0,ns,827220
AsyncLock-RwLock,,try_lock-04,,,39512088.0,ns,841007
AsyncLock-RwLock,,try_lock-04,,,53826365.0,ns,854794
AsyncLock-RwLock,,try_lock-04,,,39094084.0,ns,868581
AsyncLock-RwLock,,try_lock-04,,,40525929.0,ns,882368
AsyncLock-RwLock,,try_lock-04,,,47640052.0,ns,896155
AsyncLock-RwLock,,try_lock-04,,,40085994.0,ns,909942
AsyncLock-RwLock,,try_lock-04,,,50598122.0,ns,923729
AsyncLock-RwLock,,try_lock-04,,,41347537.0,ns,937516
AsyncLock-RwLock,,try_lock-04,,,40873273.0,ns,951303
AsyncLock-RwLock,,try_lock-04,,,50660922.0,ns,965090
AsyncLock-RwLock,,try_lock-04,,,44628990.0,ns,978877
AsyncLock-RwLock,,try_lock-04,,,47080985.0,ns,992664
AsyncLock-RwLock,,try_lock-04,,,43880193.0,ns,1006451
AsyncLock-RwLock,,try_lock-04,,,46959024.0,ns,1020238
AsyncLock-RwLock,,try_lock-04,,,44193176.0,ns,1034025
AsyncLock-RwLock,,try_lock-04,,,44906913.0,ns,1047812
AsyncLock-RwLock,,try_lock-04,,,47993655.0,ns,1061599
AsyncLock-RwLock,,try_lock-04,,,53755813.0,ns,1075386
AsyncLock-RwLock,,try_lock-04,,,49747542.0,ns,1089173
AsyncLock-RwLock,,try_lock-04,,,63841485.0,ns,1102960
AsyncLock-RwLock,,try_lock-04,,,49854193.0,ns,1116747
AsyncLock-RwLock,,try_lock-04,,,49923475.0,ns,1130534
AsyncLock-RwLock,,try_lock-04,,,64681113.0,ns,1144321
AsyncLock-RwLock,,try_lock-04,,,49990595.0,ns,1158108
AsyncLock-RwLock,,try_lock-04,,,52709682.0,ns,1171895
AsyncLock-RwLock,,try_lock-04,,,60067136.0,ns,1185682
AsyncLock-RwLock,,try_lock-04,,,51542561.0,ns,1199469
AsyncLock-RwLock,,try_lock-04,,,57845994.0,ns,1213256
AsyncLock-RwLock,,try_lock-04,,,68012067.0,ns,1227043
AsyncLock-RwLock,,try_lock-04,,,55446001.0,ns,1240830
AsyncLock-RwLock,,try_lock-04,,,59472210.0,ns,1254617
AsyncLock-RwLock,,try_lock-04,,,72905757.0,ns,1268404
AsyncLock-RwLock,,try_lock-04,,,60011255.0,ns,1282191
AsyncLock-RwLock,,try_lock-04,,,60520391.0,ns,1295978
AsyncLock-RwLock,,try_lock-04,,,63501831.0,ns,1309765
AsyncLock-RwLock,,try_lock-04,,,63753704.0,ns,1323552
