group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
tokio-RwLock,,lock-01,,,1058590.0,ns,19221
tokio-RwLock,,lock-01,,,1946819.0,ns,38442
tokio-RwLock,,lock-01,,,3126462.0,ns,57663
tokio-RwLock,,lock-01,,,3610476.0,ns,76884
tokio-RwLock,,lock-01,,,5544086.0,ns,96105
tokio-RwLock,,lock-01,,,5879819.0,ns,115326
tokio-RwLock,,lock-01,,,7329453.0,ns,134547
tokio-RwLock,,lock-01,,,8259094.0,ns,153768
tokio-RwLock,,lock-01,,,9070412.0,ns,172989
tokio-RwLock,,lock-01,,,10039361.0,ns,192210
tokio-RwLock,,lock-01,,,10440726.0,ns,211431
tokio-RwLock,,lock-01,,,12209294.0,ns,230652
tokio-RwLock,,lock-01,,,13004501.0,ns,249873
tokio-RwLock,,lock-01,,,12950182.0,ns,269094
tokio-RwLock,,lock-01,,,15868110.0,ns,288315
tokio-RwLock,,lock-01,,,14884232.0,ns,307536
tokio-RwLock,,lock-01,,,17376295.0,ns,326757
tokio-RwLock,,lock-01,,,16390847.0,ns,345978
tokio-RwLock,,lock-01,,,19399026.0,ns,365199
tokio-RwLock,,lock-01,,,20283025.0,ns,384420
tokio-RwLock,,lock-01,,,22306557.0,ns,403641
tokio-RwLock,,lock-01,,,28718791.0,ns,422862
tokio-RwLock,,lock-01,,,23591768.0,ns,442083
tokio-RwLock,,lock-01,,,26549838.0,ns,461304
tokio-RwLock,,lock-01,,,26132115.0,ns,480525
tokio-RwLock,,lock-01,,,28026253.0,ns,499746
tokio-RwLock,,lock-01,,,27184235.0,ns,518967
tokio-RwLock,,lock-01,,,25076034.0,ns,538188
tokio-RwLock,,lock-01,,,32246825.0,ns,557409
tokio-RwLock,,lock-01,,,28695991.0,ns,576630
tokio-RwLock,,lock-01,,,41456009.0,ns,595851
tokio-RwLock,,lock-01,,,28883363.0,ns,615072
tokio-RwLock,,lock-01,,,30569219.0,ns,634293
tokio-RwLock,,lock-01,,,30307727.0,ns,653514
tokio-RwLock,,lock-01,,,31355557.0,ns,672735
tokio-RwLock,,lock-01,,,32288417.0,ns,691956
tokio-RwLock,,lock-01,,,34520350.0,ns,711177
tokio-RwLock,,lock-01,,,33947573.0,ns,730398
tokio-RwLock,,lock-01,,,34561450.0,ns,749619
tokio-RwLock,,lock-01,,,35346887.0,ns,768840
tokio-RwLock,,lock-01,,,36568439.0,ns,788061
tokio-RwLock,,lock-01,,,37776113.0,ns,807282
tokio-RwLock,,lock-01,,,39551361.0,ns,826503
tokio-RwLock,,lock-01,,,43866203.0,ns,845724
tokio-RwLock,,lock-01,,,47052797.0,ns,864945
tokio-RwLock,,lock-01,,,41065044.0,ns,884166
tokio-RwLock,,lock-01,,,43071297.0,ns,903387
tokio-RwLock,,lock-01,,,43403890.0,ns,922608
tokio-RwLock,,lock-01,,,46018365.0,ns,941829
tokio-RwLock,,lock-01,,,53481961.0,ns,961050
tokio-RwLock,,lock-01,,,48419410.0,ns,980271
tokio-RwLock,,lock-01,,,45990014.0,ns,999492
tokio-RwLock,,lock-01,,,46573372.0,ns,1018713
tokio-RwLock,,lock-01,,,49273278.0,ns,1037934
tokio-RwLock,,lock-01,,,49430749.0,ns,1057155
tokio-RwLock,,lock-01,,,49252759.0,ns,1076376
tokio-RwLock,,lock-01,,,51632172.0,ns,1095597
tokio-RwLock,,lock-01,,,52395829.0,ns,1114818
tokio-RwLock,,lock-01,,,61226660.0,ns,1134039
tokio-RwLock,,lock-01,,,59557903.0,ns,1153260
tokio-RwLock,,lock-01,,,54413912.0,ns,1172481
tokio-RwLock,,lock-01,,,54967706.0,ns,1191702
tokio-RwLock,,lock-01,,,55944525.0,ns,1210923
tokio-RwLock,,lock-01,,,56432670.0,ns,1230144
tokio-RwLock,,lock-01,,,58677174.0,ns,1249365
tokio-RwLock,,lock-01,,,62442412.0,ns,1268586
tokio-RwLock,,lock-01,,,60403901.0,ns,1287807
tokio-RwLock,,lock-01,,,59702794.0,ns,1307028
tokio-RwLock,,lock-01,,,63514492.0,ns,1326249
tokio-RwLock,,lock-01,,,66487693.0,ns,1345470
tokio-RwLock,,lock-01,,,70413232.0,ns,1364691
tokio-RwLock,,lock-01,,,72816245.0,ns,1383912
tokio-RwLock,,lock-01,,,72863988.0,ns,1403133
tokio-RwLock,,lock-01,,,67663895.0,ns,1422354
tokio-RwLock,,lock-01,,,67973657.0,ns,1441575
tokio-RwLock,,lock-01,,,68706206.0,ns,1460796
tokio-RwLock,,lock-01,,,79057640.0,ns,1480017
tokio-RwLock,,lock-01,,,72092428.0,ns,1499238
tokio-RwLock,,lock-01,,,70368653.0,ns,1518459
tokio-RwLock,,lock-01,,,72863747.0,ns,1537680
tokio-RwLock,,lock-01,,,77464714.0,ns,1556901
tokio-RwLock,,lock-01,,,74727466.0,ns,1576122
tokio-RwLock,,lock-01,,,78425234.0,ns,1595343
tokio-RwLock,,lock-01,,,74703456.0,ns,1614564
tokio-RwLock,,lock-01,,,75917448.0,ns,1633785
tokio-RwLock,,lock-01,,,76718106.0,ns,1653006
tokio-RwLock,,lock-01,,,91192963.0,ns,1672227
tokio-RwLock,,lock-01,,,91523336.0,ns,1691448
tokio-RwLock,,lock-01,,,91035892.0,ns,1710669
tokio-RwLock,,lock-01,,,90075241.0,ns,1729890
tokio-RwLock,,lock-01,,,200557229.0,ns,1749111
tokio-RwLock,,lock-01,,,85378243.0,ns,1768332
tokio-RwLock,,lock-01,,,83585345.0,ns,1787553
tokio-RwLock,,lock-01,,,83891350.0,ns,1806774
tokio-RwLock,,lock-01,,,85439104.0,ns,1825995
tokio-RwLock,,lock-01,,,86624076.0,ns,1845216
tokio-RwLock,,lock-01,,,86034210.0,ns,1864437
tokio-RwLock,,lock-01,,,88730437.0,ns,1883658
tokio-RwLock,,lock-01,,,88984780.0,ns,1902879
tokio-RwLock,,lock-01,,,88851059.0,ns,1922100
