group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
tokio-Mutex,,try_lock-50,,,804528.0,ns,271
tokio-Mutex,,try_lock-50,,,1653116.0,ns,542
tokio-Mutex,,try_lock-50,,,2947589.0,ns,813
tokio-Mutex,,try_lock-50,,,2853149.0,ns,1084
tokio-Mutex,,try_lock-50,,,4284673.0,ns,1355
tokio-Mutex,,try_lock-50,,,7557027.0,ns,1626
tokio-Mutex,,try_lock-50,,,6075562.0,ns,1897
tokio-Mutex,,try_lock-50,,,8035320.0,ns,2168
tokio-Mutex,,try_lock-50,,,7915151.0,ns,2439
tokio-Mutex,,try_lock-50,,,9074372.0,ns,2710
tokio-Mutex,,try_lock-50,,,14758938.0,ns,2981
tokio-Mutex,,try_lock-50,,,10777450.0,ns,3252
tokio-Mutex,,try_lock-50,,,21847591.0,ns,3523
tokio-Mutex,,try_lock-50,,,21848470.0,ns,3794
tokio-Mutex,,try_lock-50,,,16854770.0,ns,4065
tokio-Mutex,,try_lock-50,,,22745580.0,ns,4336
tokio-Mutex,,try_lock-50,,,25351316.0,ns,4607
tokio-Mutex,,try_lock-50,,,26140204.0,ns,4878
tokio-Mutex,,try_lock-50,,,36467530.0,ns,5149
tokio-Mutex,,try_lock-50,,,18662508.0,ns,5420
tokio-Mutex,,try_lock-50,,,40634442.0,ns,5691
tokio-Mutex,,try_lock-50,,,26460007.0,ns,5962
tokio-Mutex,,try_lock-50,,,31621179.0,ns,6233
tokio-Mutex,,try_lock-50,,,27049953.0,ns,6504
tokio-Mutex,,try_lock-50,,,31026284.0,ns,6775
tokio-Mutex,,try_lock-50,,,34914674.0,ns,7046
tokio-Mutex,,try_lock-50,,,31753710.0,ns,7317
tokio-Mutex,,try_lock-50,,,26784021.0,ns,7588
tokio-Mutex,,try_lock-50,,,49726472.0,ns,7859
tokio-Mutex,,try_lock-50,,,39819053.0,ns,8130
tokio-Mutex,,try_lock-50,,,33889873.0,ns,8401
tokio-Mutex,,try_lock-50,,,34629709.0,ns,8672
tokio-Mutex,,try_lock-50,,,42284659.0,ns,8943
tokio-Mutex,,try_lock-50,,,35088223.0,ns,9214
tokio-Mutex,,try_lock-50,,,34340947.0,ns,9485
tokio-Mutex,,try_lock-50,,,45414229.0,ns,9756
tokio-Mutex,,try_lock-50,,,47892124.0,ns,10027
tokio-Mutex,,try_lock-50,,,45942895.0,ns,10298
tokio-Mutex,,try_lock-50,,,37159445.0,ns,10569
tokio-Mutex,,try_lock-50,,,45010325.0,ns,10840
tokio-Mutex,,try_lock-50,,,47193127.0,ns,11111
tokio-Mutex,,try_lock-50,,,46133727.0,ns,11382
tokio-Mutex,,try_lock-50,,,40504279.0,ns,11653
tokio-Mutex,,try_lock-50,,,48256078.0,ns,11924
tokio-Mutex,,try_lock-50,,,45948704.0,ns,12195
tokio-Mutex,,try_lock-50,,,55428790.0,ns,12466
tokio-Mutex,,try_lock-50,,,52585572.0,ns,12737
tokio-Mutex,,try_lock-50,,,55313939.0,ns,13008
tokio-Mutex,,try_lock-50,,,61351491.0,ns,13279
tokio-Mutex,,try_lock-50,,,74992258.0,ns,13550
tokio-Mutex,,try_lock-50,,,73253200.0,ns,13821
tokio-Mutex,,try_lock-50,,,57304180.0,ns,14092
tokio-Mutex,,try_lock-50,,,72972267.0,ns,14363
tokio-Mutex,,try_lock-50,,,72368872.0,ns,14634
tokio-Mutex,,try_lock-50,,,66240758.0,ns,14905
tokio-Mutex,,try_lock-50,,,84629736.0,ns,15176
tokio-Mutex,,try_lock-50,,,82177921.0,ns,15447
tokio-Mutex,,try_lock-50,,,79191961.0,ns,15718
tokio-Mutex,,try_lock-50,,,73661994.0,ns,15989
tokio-Mutex,,try_lock-50,,,55977027.0,ns,16260
tokio-Mutex,,try_lock-50,,,56922335.0,ns,16531
tokio-Mutex,,try_lock-50,,,68527442.0,ns,16802
tokio-Mutex,,try_lock-50,,,79354203.0,ns,17073
tokio-Mutex,,try_lock-50,,,90761476.0,ns,17344
tokio-Mutex,,try_lock-50,,,75736826.0,ns,17615
tokio-Mutex,,try_lock-50,,,51981785.0,ns,17886
tokio-Mutex,,try_lock-50,,,76074769.0,ns,18157
tokio-Mutex,,try_lock-50,,,66622245.0,ns,18428
tokio-Mutex,,try_lock-50,,,88076019.0,ns,18699
tokio-Mutex,,try_lock-50,,,87059761.0,ns,18970
tokio-Mutex,,try_lock-50,,,85392563.0,ns,19241
tokio-Mutex,,try_lock-50,,,79416141.0,ns,19512
tokio-Mutex,,try_lock-50,,,93710948.0,ns,19783
tokio-Mutex,,try_lock-50,,,94027200.0,ns,20054
tokio-Mutex,,try_lock-50,,,88853139.0,ns,20325
tokio-Mutex,,try_lock-50,,,88823037.0,ns,20596
tokio-Mutex,,try_lock-50,,,95115492.0,ns,20867
tokio-Mutex,,try_lock-50,,,92527045.0,ns,21138
tokio-Mutex,,try_lock-50,,,97890239.0,ns,21409
tokio-Mutex,,try_lock-50,,,102386915.0,ns,21680
tokio-Mutex,,try_lock-50,,,87368354.0,ns,21951
tokio-Mutex,,try_lock-50,,,80096920.0,ns,22222
tokio-Mutex,,try_lock-50,,,84718455.0,ns,22493
tokio-Mutex,,try_lock-50,,,94763969.0,ns,22764
tokio-Mutex,,try_lock-50,,,92441744.0,ns,23035
tokio-Mutex,,try_lock-50,,,117379297.0,ns,23306
tokio-Mutex,,try_lock-50,,,106981871.0,ns,23577
tokio-Mutex,,try_lock-50,,,99966101.0,ns,23848
tokio-Mutex,,try_lock-50,,,113823620.0,ns,24119
tokio-Mutex,,try_lock-50,,,100937480.0,ns,24390
tokio-Mutex,,try_lock-50,,,62359401.0,ns,24661
tokio-Mutex,,try_lock-50,,,106545948.0,ns,24932
tokio-Mutex,,try_lock-50,,,96333943.0,ns,25203
tokio-Mutex,,try_lock-50,,,88436454.0,ns,25474
tokio-Mutex,,try_lock-50,,,102347455.0,ns,25745
tokio-Mutex,,try_lock-50,,,87749996.0,ns,26016
tokio-Mutex,,try_lock-50,,,101834940.0,ns,26287
tokio-Mutex,,try_lock-50,,,125494248.0,ns,26558
tokio-Mutex,,try_lock-50,,,117110245.0,ns,26829
tokio-Mutex,,try_lock-50,,,114562307.0,ns,27100
