group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
AsyncLock-Mutex,,lock-20,,,1075351.0,ns,11975
AsyncLock-Mutex,,lock-20,,,1577756.0,ns,23950
AsyncLock-Mutex,,lock-20,,,3378834.0,ns,35925
AsyncLock-Mutex,,lock-20,,,4321023.0,ns,47900
AsyncLock-Mutex,,lock-20,,,4164672.0,ns,59875
AsyncLock-Mutex,,lock-20,,,4884570.0,ns,71850
AsyncLock-Mutex,,lock-20,,,8028480.0,ns,83825
AsyncLock-Mutex,,lock-20,,,7686638.0,ns,95800
AsyncLock-Mutex,,lock-20,,,11468645.0,ns,107775
AsyncLock-Mutex,,lock-20,,,12681338.0,ns,119750
AsyncLock-Mutex,,lock-20,,,15004091.0,ns,131725
AsyncLock-Mutex,,lock-20,,,15885430.0,ns,143700
AsyncLock-Mutex,,lock-20,,,17033842.0,ns,155675
AsyncLock-Mutex,,lock-20,,,14292934.0,ns,167650
AsyncLock-Mutex,,lock-20,,,14693288.0,ns,179625
AsyncLock-Mutex,,lock-20,,,20547045.0,ns,191600
AsyncLock-Mutex,,lock-20,,,17053702.0,ns,203575
AsyncLock-Mutex,,lock-20,,,13020631.0,ns,215550
AsyncLock-Mutex,,lock-20,,,19754670.0,ns,227525
AsyncLock-Mutex,,lock-20,,,22701557.0,ns,239500
AsyncLock-Mutex,,lock-20,,,23307855.0,ns,251475
AsyncLock-Mutex,,lock-20,,,31527598.0,ns,263450
AsyncLock-Mutex,,lock-20,,,37227134.0,ns,275425
AsyncLock-Mutex,,lock-20,,,19331595.0,ns,287400
AsyncLock-Mutex,,lock-20,,,34323174.0,ns,299375
AsyncLock-Mutex,,lock-20,,,19201504.0,ns,311350
AsyncLock-Mutex,,lock-20,,,27991222.0,ns,323325
AsyncLock-Mutex,,lock-20,,,30004252.0,ns,335300
AsyncLock-Mutex,,lock-20,,,30454856.0,ns,347275
AsyncLock-Mutex,,lock-20,,,29180234.0,ns,359250
AsyncLock-Mutex,,lock-20,,,36910142.0,ns,371225
AsyncLock-Mutex,,lock-20,,,34132533.0,ns,383200
AsyncLock-Mutex,,lock-20,,,44420617.0,ns,395175
AsyncLock-Mutex,,lock-20,,,37696640.0,ns,407150
AsyncLock-Mutex,,lock-20,,,35262655.0,ns,419125
AsyncLock-Mutex,,lock-20,,,34931901.0,ns,431100
AsyncLock-Mutex,,lock-20,,,41644348.0,ns,443075
AsyncLock-Mutex,,lock-20,,,38242446.0,ns,455050
AsyncLock-Mutex,,lock-20,,,30336115.0,ns,467025
AsyncLock-Mutex,,lock-20,,,44211995.0,ns,479000
AsyncLock-Mutex,,lock-20,,,47988853.0,ns,490975
AsyncLock-Mutex,,lock-20,,,58404877.0,ns,502950
AsyncLock-Mutex,,lock-20,,,56381458.0,ns,514925
AsyncLock-Mutex,,lock-20,,,41101064.0,ns,526900
AsyncLock-Mutex,,lock-20,,,44898571.0,ns,538875
AsyncLock-Mutex,,lock-20,,,64571329.0,ns,550850
AsyncLock-Mutex,,lock-20,,,61316097.0,ns,562825
AsyncLock-Mutex,,lock-20,,,55204965.0,ns,574800
AsyncLock-Mutex,,lock-20,,,60200586.0,ns,586775
AsyncLock-Mutex,,lock-20,,,55602379.0,ns,598750
AsyncLock-Mutex,,lock-20,,,64326737.0,ns,610725
AsyncLock-Mutex,,lock-20,,,59610839.0,ns,622700
AsyncLock-Mutex,,lock-20,,,34344006.0,ns,634675
AsyncLock-Mutex,,lock-20,,,27268024.0,ns,646650
AsyncLock-Mutex,,lock-20,,,54921152.0,ns,658625
AsyncLock-Mutex,,lock-20,,,40909912.0,ns,670600
AsyncLock-Mutex,,lock-20,,,55874903.0,ns,682575
AsyncLock-Mutex,,lock-20,,,60381647.0,ns,694550
AsyncLock-Mutex,,lock-20,,,60236886.0,ns,706525
AsyncLock-Mutex,,lock-20,,,33830191.0,ns,718500
AsyncLock-Mutex,,lock-20,,,31308375.0,ns,730475
AsyncLock-Mutex,,lock-20,,,30872861.0,ns,742450
AsyncLock-Mutex,,lock-20,,,41581649.0,ns,754425
AsyncLock-Mutex,,lock-20,,,35327045.0,ns,766400
AsyncLock-Mutex,,lock-20,,,69973985.0,ns,778375
AsyncLock-Mutex,,lock-20,,,99091376.0,ns,790350
AsyncLock-Mutex,,lock-20,,,74455949.0,ns,802325
AsyncLock-Mutex,,lock-20,,,83388739.0,ns,814300
AsyncLock-Mutex,,lock-20,,,93695843.0,ns,826275
AsyncLock-Mutex,,lock-20,,,81623412.0,ns,838250
AsyncLock-Mutex,,lock-20,,,83640402.0,ns,850225
AsyncLock-Mutex,,lock-20,,,89132617.0,ns,862200
AsyncLock-Mutex,,lock-20,,,90445510.0,ns,874175
AsyncLock-Mutex,,lock-20,,,91648811.0,ns,886150
AsyncLock-Mutex,,lock-20,,,87002977.0,ns,898125
AsyncLock-Mutex,,lock-20,,,85954205.0,ns,910100
AsyncLock-Mutex,,lock-20,,,94812183.0,ns,922075
