group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
tokio-Mutex,,try_lock-20,,,1270623.0,ns,320
tokio-Mutex,,try_lock-20,,,815128.0,ns,640
tokio-Mutex,,try_lock-20,,,223842.0,ns,960
tokio-Mutex,,try_lock-20,,,187812.0,ns,1280
tokio-Mutex,,try_lock-20,,,135402.0,ns,1600
tokio-Mutex,,try_lock-20,,,149411.0,ns,1920
tokio-Mutex,,try_lock-20,,,8374775.0,ns,2240
tokio-Mutex,,try_lock-20,,,2230663.0,ns,2560
tokio-Mutex,,try_lock-20,,,493935.0,ns,2880
tokio-Mutex,,try_lock-20,,,8455384.0,ns,3200
tokio-Mutex,,try_lock-20,,,8066572.0,ns,3520
tokio-Mutex,,try_lock-20,,,5201392.0,ns,3840
tokio-Mutex,,try_lock-20,,,10274513.0,ns,4160
tokio-Mutex,,try_lock-20,,,11445657.0,ns,4480
tokio-Mutex,,try_lock-20,,,14331724.0,ns,4800
tokio-Mutex,,try_lock-20,,,11994442.0,ns,5120
tokio-Mutex,,try_lock-20,,,1401374.0,ns,5440
tokio-Mutex,,try_lock-20,,,18774280.0,ns,5760
tokio-Mutex,,try_lock-20,,,19813460.0,ns,6080
tokio-Mutex,,try_lock-20,,,29271026.0,ns,6400
tokio-Mutex,,try_lock-20,,,18512628.0,ns,6720
tokio-Mutex,,try_lock-20,,,25635189.0,ns,7040
tokio-Mutex,,try_lock-20,,,12560346.0,ns,7360
tokio-Mutex,,try_lock-20,,,17157075.0,ns,7680
tokio-Mutex,,try_lock-20,,,27382887.0,ns,8000
tokio-Mutex,,try_lock-20,,,33085033.0,ns,8320
tokio-Mutex,,try_lock-20,,,29193885.0,ns,8640
tokio-Mutex,,try_lock-20,,,10588608.0,ns,8960
tokio-Mutex,,try_lock-20,,,38580179.0,ns,9280
tokio-Mutex,,try_lock-20,,,31711681.0,ns,9600
tokio-Mutex,,try_lock-20,,,40099236.0,ns,9920
tokio-Mutex,,try_lock-20,,,37806302.0,ns,10240
tokio-Mutex,,try_lock-20,,,9728729.0,ns,10560
tokio-Mutex,,try_lock-20,,,25000862.0,ns,10880
tokio-Mutex,,try_lock-20,,,35868812.0,ns,11200
tokio-Mutex,,try_lock-20,,,40459140.0,ns,11520
tokio-Mutex,,try_lock-20,,,39247166.0,ns,11840
tokio-Mutex,,try_lock-20,,,39633121.0,ns,12160
tokio-Mutex,,try_lock-20,,,40699691.0,ns,12480
tokio-Mutex,,try_lock-20,,,42270219.0,ns,12800
tokio-Mutex,,try_lock-20,,,38428037.0,ns,13120
tokio-Mutex,,try_lock-20,,,53282189.0,ns,13440
tokio-Mutex,,try_lock-20,,,39394449.0,ns,13760
tokio-Mutex,,try_lock-20,,,22736280.0,ns,14080
tokio-Mutex,,try_lock-20,,,47981714.0,ns,14400
tokio-Mutex,,try_lock-20,,,2811928.0,ns,14720
tokio-Mutex,,try_lock-20,,,39497320.0,ns,15040
tokio-Mutex,,try_lock-20,,,39797772.0,ns,15360
tokio-Mutex,,try_lock-20,,,3938830.0,ns,15680
tokio-Mutex,,try_lock-20,,,1795558.0,ns,16000
tokio-Mutex,,try_lock-20,,,5135912.0,ns,16320
tokio-Mutex,,try_lock-20,,,2077250.0,ns,16640
tokio-Mutex,,try_lock-20,,,22172596.0,ns,16960
tokio-Mutex,,try_lock-20,,,3068930.0,ns,17280
tokio-Mutex,,try_lock-20,,,6665947.0,ns,17600
tokio-Mutex,,try_lock-20,,,6640788.0,ns,17920
tokio-Mutex,,try_lock-20,,,1599776.0,ns,18240
tokio-Mutex,,try_lock-20,,,2014250.0,ns,18560
tokio-Mutex,,try_lock-20,,,2057601.0,ns,18880
tokio-Mutex,,try_lock-20,,,4619887.0,ns,19200
tokio-Mutex,,try_lock-20,,,3761067.0,ns,19520
tokio-Mutex,,try_lock-20,,,38109396.0,ns,19840
tokio-Mutex,,try_lock-20,,,28615350.0,ns,20160
tokio-Mutex,,try_lock-20,,,3391064.0,ns,20480
tokio-Mutex,,try_lock-20,,,13959821.0,ns,20800
tokio-Mutex,,try_lock-20,,,34941673.0,ns,21120
tokio-Mutex,,try_lock-20,,,5014911.0,ns,21440
tokio-Mutex,,try_lock-20,,,4219423.0,ns,21760
tokio-Mutex,,try_lock-20,,,24570609.0,ns,22080
tokio-Mutex,,try_lock-20,,,54994435.0,ns,22400
tokio-Mutex,,try_lock-20,,,88407973.0,ns,22720
tokio-Mutex,,try_lock-20,,,85868428.0,ns,23040
tokio-Mutex,,try_lock-20,,,92729997.0,ns,23360
tokio-Mutex,,try_lock-20,,,101074793.0,ns,23680
tokio-Mutex,,try_lock-20,,,27273756.0,ns,24000
tokio-Mutex,,try_lock-20,,,74917927.0,ns,24320
tokio-Mutex,,try_lock-20,,,30792052.0,ns,24640
tokio-Mutex,,try_lock-20,,,61461690.0,ns,24960
tokio-Mutex,,try_lock-20,,,81746517.0,ns,25280
tokio-Mutex,,try_lock-20,,,89451435.0,ns,25600
tokio-Mutex,,try_lock-20,,,86459953.0,ns,25920
tokio-Mutex,,try_lock-20,,,75358743.0,ns,26240
tokio-Mutex,,try_lock-20,,,86910228.0,ns,26560
tokio-Mutex,,try_lock-20,,,87716787.0,ns,26880
tokio-Mutex,,try_lock-20,,,99352344.0,ns,27200
tokio-Mutex,,try_lock-20,,,89722688.0,ns,27520
tokio-Mutex,,try_lock-20,,,96982140.0,ns,27840
tokio-Mutex,,try_lock-20,,,111815891.0,ns,28160
tokio-Mutex,,try_lock-20,,,97728417.0,ns,28480
tokio-Mutex,,try_lock-20,,,93431896.0,ns,28800
tokio-Mutex,,try_lock-20,,,90181620.0,ns,29120
tokio-Mutex,,try_lock-20,,,64270760.0,ns,29440
tokio-Mutex,,try_lock-20,,,49216557.0,ns,29760
tokio-Mutex,,try_lock-20,,,45455289.0,ns,30080
tokio-Mutex,,try_lock-20,,,98878221.0,ns,30400
tokio-Mutex,,try_lock-20,,,90587065.0,ns,30720
tokio-Mutex,,try_lock-20,,,42507609.0,ns,31040
tokio-Mutex,,try_lock-20,,,72498435.0,ns,31360
tokio-Mutex,,try_lock-20,,,106563137.0,ns,31680
tokio-Mutex,,try_lock-20,,,119330746.0,ns,32000
