group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
tokio-Mutex,,try_lock-00,,,976379.0,ns,32796
tokio-Mutex,,try_lock-00,,,1965280.0,ns,65592
tokio-Mutex,,try_lock-00,,,2955289.0,ns,98388
tokio-Mutex,,try_lock-00,,,3895190.0,ns,131184
tokio-Mutex,,try_lock-00,,,4903260.0,ns,163980
tokio-Mutex,,try_lock-00,,,5922170.0,ns,196776
tokio-Mutex,,try_lock-00,,,6937060.0,ns,229572
tokio-Mutex,,try_lock-00,,,7829268.0,ns,262368
tokio-Mutex,,try_lock-00,,,8858061.0,ns,295164
tokio-Mutex,,try_lock-00,,,9889679.0,ns,327960
tokio-Mutex,,try_lock-00,,,10832210.0,ns,360756
tokio-Mutex,,try_lock-00,,,11765499.0,ns,393552
tokio-Mutex,,try_lock-00,,,12763729.0,ns,426348
tokio-Mutex,,try_lock-00,,,13700008.0,ns,459144
tokio-Mutex,,try_lock-00,,,14775280.0,ns,491940
tokio-Mutex,,try_lock-00,,,15669218.0,ns,524736
tokio-Mutex,,try_lock-00,,,16541458.0,ns,557532
tokio-Mutex,,try_lock-00,,,17764999.0,ns,590328
tokio-Mutex,,try_lock-00,,,18662148.0,ns,623124
tokio-Mutex,,try_lock-00,,,20232144.0,ns,655920
tokio-Mutex,,try_lock-00,,,20784302.0,ns,688716
tokio-Mutex,,try_lock-00,,,21412806.0,ns,721512
tokio-Mutex,,try_lock-00,,,22754580.0,ns,754308
tokio-Mutex,,try_lock-00,,,23646939.0,ns,787104
tokio-Mutex,,try_lock-00,,,24511128.0,ns,819900
tokio-Mutex,,try_lock-00,,,25441297.0,ns,852696
tokio-Mutex,,try_lock-00,,,26470707.0,ns,885492
tokio-Mutex,,try_lock-00,,,27460708.0,ns,918288
tokio-Mutex,,try_lock-00,,,28490168.0,ns,951084
tokio-Mutex,,try_lock-00,,,29455277.0,ns,983880
tokio-Mutex,,try_lock-00,,,30472458.0,ns,1016676
tokio-Mutex,,try_lock-00,,,31229066.0,ns,1049472
tokio-Mutex,,try_lock-00,,,32282327.0,ns,1082268
