group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
AsyncLock-Mutex,,lock-04,,,1274573.0,ns,26175
AsyncLock-Mutex,,lock-04,,,2193762.0,ns,52350
AsyncLock-Mutex,,lock-04,,,3654837.0,ns,78525
AsyncLock-Mutex,,lock-04,,,4391995.0,ns,104700
AsyncLock-Mutex,,lock-04,,,5848028.0,ns,130875
AsyncLock-Mutex,,lock-04,,,6728748.0,ns,157050
AsyncLock-Mutex,,lock-04,,,7483455.0,ns,183225
AsyncLock-Mutex,,lock-04,,,8533237.0,ns,209400
AsyncLock-Mutex,,lock-04,,,9644337.0,ns,235575
AsyncLock-Mutex,,lock-04,,,11852289.0,ns,261750
AsyncLock-Mutex,,lock-04,,,11992821.0,ns,287925
AsyncLock-Mutex,,lock-04,,,14755869.0,ns,314100
AsyncLock-Mutex,,lock-04,,,14438194.0,ns,340275
AsyncLock-Mutex,,lock-04,,,15806120.0,ns,366450
AsyncLock-Mutex,,lock-04,,,19315594.0,ns,392625
AsyncLock-Mutex,,lock-04,,,18422806.0,ns,418800
AsyncLock-Mutex,,lock-04,,,21824530.0,ns,444975
AsyncLock-Mutex,,lock-04,,,20685477.0,ns,471150
AsyncLock-Mutex,,lock-04,,,24556878.0,ns,497325
AsyncLock-Mutex,,lock-04,,,25263604.0,ns,523500
AsyncLock-Mutex,,lock-04,,,23316734.0,ns,549675
AsyncLock-Mutex,,lock-04,,,25069703.0,ns,575850
AsyncLock-Mutex,,lock-04,,,26139642.0,ns,602025
AsyncLock-Mutex,,lock-04,,,28589677.0,ns,628200
AsyncLock-Mutex,,lock-04,,,29895261.0,ns,654375
AsyncLock-Mutex,,lock-04,,,27836520.0,ns,680550
AsyncLock-Mutex,,lock-04,,,29401606.0,ns,706725
AsyncLock-Mutex,,lock-04,,,31310206.0,ns,732900
AsyncLock-Mutex,,lock-04,,,42061544.0,ns,759075
AsyncLock-Mutex,,lock-04,,,33816710.0,ns,785250
AsyncLock-Mutex,,lock-04,,,33361006.0,ns,811425
AsyncLock-Mutex,,lock-04,,,33695930.0,ns,837600
AsyncLock-Mutex,,lock-04,,,43911682.0,ns,863775
AsyncLock-Mutex,,lock-04,,,39263635.0,ns,889950
AsyncLock-Mutex,,lock-04,,,40343857.0,ns,916125
AsyncLock-Mutex,,lock-04,,,43475377.0,ns,942300
AsyncLock-Mutex,,lock-04,,,48746231.0,ns,968475
AsyncLock-Mutex,,lock-04,,,52969832.0,ns,994650
AsyncLock-Mutex,,lock-04,,,47534419.0,ns,1020825
AsyncLock-Mutex,,lock-04,,,45385357.0,ns,1047000
AsyncLock-Mutex,,lock-04,,,52943834.0,ns,1073175
AsyncLock-Mutex,,lock-04,,,58300447.0,ns,1099350
AsyncLock-Mutex,,lock-04,,,58530949.0,ns,1125525
AsyncLock-Mutex,,lock-04,,,57265046.0,ns,1151700
AsyncLock-Mutex,,lock-04,,,50462239.0,ns,1177875
AsyncLock-Mutex,,lock-04,,,52670529.0,ns,1204050
AsyncLock-Mutex,,lock-04,,,68931215.0,ns,1230225
AsyncLock-Mutex,,lock-04,,,54815811.0,ns,1256400
AsyncLock-Mutex,,lock-04,,,55110695.0,ns,1282575
AsyncLock-Mutex,,lock-04,,,60677191.0,ns,1308750
AsyncLock-Mutex,,lock-04,,,53532569.0,ns,1334925
AsyncLock-Mutex,,lock-04,,,53480277.0,ns,1361100
AsyncLock-Mutex,,lock-04,,,59791982.0,ns,1387275
AsyncLock-Mutex,,lock-04,,,62016675.0,ns,1413450
AsyncLock-Mutex,,lock-04,,,61924483.0,ns,1439625
AsyncLock-Mutex,,lock-04,,,61292087.0,ns,1465800
AsyncLock-Mutex,,lock-04,,,62418468.0,ns,1491975
AsyncLock-Mutex,,lock-04,,,67636042.0,ns,1518150
AsyncLock-Mutex,,lock-04,,,60577110.0,ns,1544325
AsyncLock-Mutex,,lock-04,,,69972634.0,ns,1570500
AsyncLock-Mutex,,lock-04,,,63517750.0,ns,1596675
AsyncLock-Mutex,,lock-04,,,73218287.0,ns,1622850
AsyncLock-Mutex,,lock-04,,,70447988.0,ns,1649025
AsyncLock-Mutex,,lock-04,,,74096157.0,ns,1675200
AsyncLock-Mutex,,lock-04,,,71292518.0,ns,1701375
AsyncLock-Mutex,,lock-04,,,71654321.0,ns,1727550
AsyncLock-Mutex,,lock-04,,,76786493.0,ns,1753725
AsyncLock-Mutex,,lock-04,,,79970366.0,ns,1779900
AsyncLock-Mutex,,lock-04,,,73659551.0,ns,1806075
AsyncLock-Mutex,,lock-04,,,96609573.0,ns,1832250
AsyncLock-Mutex,,lock-04,,,74627361.0,ns,1858425
AsyncLock-Mutex,,lock-04,,,86006185.0,ns,1884600
AsyncLock-Mutex,,lock-04,,,94394441.0,ns,1910775
AsyncLock-Mutex,,lock-04,,,84473620.0,ns,1936950
