group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
tokio-RwLock,,try_lock-20,,,1296653.0,ns,318
tokio-RwLock,,try_lock-20,,,1797778.0,ns,636
tokio-RwLock,,try_lock-20,,,2032421.0,ns,954
tokio-RwLock,,try_lock-20,,,4427245.0,ns,1272
tokio-RwLock,,try_lock-20,,,3038581.0,ns,1590
tokio-RwLock,,try_lock-20,,,5117601.0,ns,1908
tokio-RwLock,,try_lock-20,,,6090361.0,ns,2226
tokio-RwLock,,try_lock-20,,,6586057.0,ns,2544
tokio-RwLock,,try_lock-20,,,7322635.0,ns,2862
tokio-RwLock,,try_lock-20,,,2354654.0,ns,3180
tokio-RwLock,,try_lock-20,,,573605.0,ns,3498
tokio-RwLock,,try_lock-20,,,536346.0,ns,3816
tokio-RwLock,,try_lock-20,,,585976.0,ns,4134
tokio-RwLock,,try_lock-20,,,577526.0,ns,4452
tokio-RwLock,,try_lock-20,,,1071341.0,ns,4770
tokio-RwLock,,try_lock-20,,,616946.0,ns,5088
tokio-RwLock,,try_lock-20,,,741948.0,ns,5406
tokio-RwLock,,try_lock-20,,,859718.0,ns,5724
tokio-RwLock,,try_lock-20,,,1388424.0,ns,6042
tokio-RwLock,,try_lock-20,,,21492088.0,ns,6360
tokio-RwLock,,try_lock-20,,,22782600.0,ns,6678
tokio-RwLock,,try_lock-20,,,24001362.0,ns,6996
tokio-RwLock,,try_lock-20,,,19166965.0,ns,7314
tokio-RwLock,,try_lock-20,,,27626900.0,ns,7632
tokio-RwLock,,try_lock-20,,,11237624.0,ns,7950
tokio-RwLock,,try_lock-20,,,13926260.0,ns,8268
tokio-RwLock,,try_lock-20,,,30520889.0,ns,8586
tokio-RwLock,,try_lock-20,,,28655860.0,ns,8904
tokio-RwLock,,try_lock-20,,,33286067.0,ns,9222
tokio-RwLock,,try_lock-20,,,6829539.0,ns,9540
tokio-RwLock,,try_lock-20,,,699317.0,ns,9858
tokio-RwLock,,try_lock-20,,,15362866.0,ns,10176
tokio-RwLock,,try_lock-20,,,35083014.0,ns,10494
tokio-RwLock,,try_lock-20,,,24005384.0,ns,10812
tokio-RwLock,,try_lock-20,,,30286887.0,ns,11130
tokio-RwLock,,try_lock-20,,,31417068.0,ns,11448
tokio-RwLock,,try_lock-20,,,37025195.0,ns,11766
tokio-RwLock,,try_lock-20,,,39420127.0,ns,12084
tokio-RwLock,,try_lock-20,,,34422669.0,ns,12402
tokio-RwLock,,try_lock-20,,,45857405.0,ns,12720
tokio-RwLock,,try_lock-20,,,14282763.0,ns,13038
tokio-RwLock,,try_lock-20,,,53266290.0,ns,13356
tokio-RwLock,,try_lock-20,,,36646221.0,ns,13674
tokio-RwLock,,try_lock-20,,,42287897.0,ns,13992
tokio-RwLock,,try_lock-20,,,38226798.0,ns,14310
tokio-RwLock,,try_lock-20,,,53855644.0,ns,14628
tokio-RwLock,,try_lock-20,,,56195720.0,ns,14946
tokio-RwLock,,try_lock-20,,,44346058.0,ns,15264
tokio-RwLock,,try_lock-20,,,45126007.0,ns,15582
tokio-RwLock,,try_lock-20,,,30004514.0,ns,15900
tokio-RwLock,,try_lock-20,,,56122878.0,ns,16218
tokio-RwLock,,try_lock-20,,,59973946.0,ns,16536
tokio-RwLock,,try_lock-20,,,40384099.0,ns,16854
tokio-RwLock,,try_lock-20,,,51479841.0,ns,17172
tokio-RwLock,,try_lock-20,,,62965377.0,ns,17490
tokio-RwLock,,try_lock-20,,,57028398.0,ns,17808
tokio-RwLock,,try_lock-20,,,65195209.0,ns,18126
tokio-RwLock,,try_lock-20,,,67537963.0,ns,18444
tokio-RwLock,,try_lock-20,,,49652284.0,ns,18762
tokio-RwLock,,try_lock-20,,,66290381.0,ns,19080
tokio-RwLock,,try_lock-20,,,76487743.0,ns,19398
tokio-RwLock,,try_lock-20,,,71284992.0,ns,19716
tokio-RwLock,,try_lock-20,,,42530931.0,ns,20034
tokio-RwLock,,try_lock-20,,,51822043.0,ns,20352
tokio-RwLock,,try_lock-20,,,75843319.0,ns,20670
tokio-RwLock,,try_lock-20,,,75730375.0,ns,20988
tokio-RwLock,,try_lock-20,,,74162911.0,ns,21306
tokio-RwLock,,try_lock-20,,,75103671.0,ns,21624
tokio-RwLock,,try_lock-20,,,30442118.0,ns,21942
