group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
AsyncLock-RwLock,,lock-100,,,1661347.0,ns,5264
AsyncLock-RwLock,,lock-100,,,2005201.0,ns,10528
AsyncLock-RwLock,,lock-100,,,3212392.0,ns,15792
AsyncLock-RwLock,,lock-100,,,5930031.0,ns,21056
AsyncLock-RwLock,,lock-100,,,7094410.0,ns,26320
AsyncLock-RwLock,,lock-100,,,4823309.0,ns,31584
AsyncLock-RwLock,,lock-100,,,5063562.0,ns,36848
AsyncLock-RwLock,,lock-100,,,11588656.0,ns,42112
AsyncLock-RwLock,,lock-100,,,6446046.0,ns,47376
AsyncLock-RwLock,,lock-100,,,9231662.0,ns,52640
AsyncLock-RwLock,,lock-100,,,10912551.0,ns,57904
AsyncLock-RwLock,,lock-100,,,12931600.0,ns,63168
AsyncLock-RwLock,,lock-100,,,19916571.0,ns,68432
AsyncLock-RwLock,,lock-100,,,14131192.0,ns,73696
AsyncLock-RwLock,,lock-100,,,23460227.0,ns,78960
AsyncLock-RwLock,,lock-100,,,12347024.0,ns,84224
AsyncLock-RwLock,,lock-100,,,17117923.0,ns,89488
AsyncLock-RwLock,,lock-100,,,15312604.0,ns,94752
AsyncLock-RwLock,,lock-100,,,24450197.0,ns,100016
AsyncLock-RwLock,,lock-100,,,17191524.0,ns,105280
AsyncLock-RwLock,,lock-100,,,20712419.0,ns,110544
AsyncLock-RwLock,,lock-100,,,18481086.0,ns,115808
AsyncLock-RwLock,,lock-100,,,20185014.0,ns,121072
AsyncLock-RwLock,,lock-100,,,22544627.0,ns,126336
AsyncLock-RwLock,,lock-100,,,29626469.0,ns,131600
AsyncLock-RwLock,,lock-100,,,17173513.0,ns,136864
AsyncLock-RwLock,,lock-100,,,21470127.0,ns,142128
AsyncLock-RwLock,,lock-100,,,30482706.0,ns,147392
AsyncLock-RwLock,,lock-100,,,27267806.0,ns,152656
AsyncLock-RwLock,,lock-100,,,23990331.0,ns,157920
AsyncLock-RwLock,,lock-100,,,29771751.0,ns,163184
AsyncLock-RwLock,,lock-100,,,30020132.0,ns,168448
AsyncLock-RwLock,,lock-100,,,27383715.0,ns,173712
AsyncLock-RwLock,,lock-100,,,25590379.0,ns,178976
AsyncLock-RwLock,,lock-100,,,38491288.0,ns,184240
AsyncLock-RwLock,,lock-100,,,26539247.0,ns,189504
AsyncLock-RwLock,,lock-100,,,59705392.0,ns,194768
AsyncLock-RwLock,,lock-100,,,26417897.0,ns,200032
AsyncLock-RwLock,,lock-100,,,50522129.0,ns,205296
AsyncLock-RwLock,,lock-100,,,60868085.0,ns,210560
AsyncLock-RwLock,,lock-100,,,35255475.0,ns,215824
AsyncLock-RwLock,,lock-100,,,45482158.0,ns,221088
AsyncLock-RwLock,,lock-100,,,63144947.0,ns,226352
AsyncLock-RwLock,,lock-100,,,29479387.0,ns,231616
AsyncLock-RwLock,,lock-100,,,41484079.0,ns,236880
AsyncLock-RwLock,,lock-100,,,34013953.0,ns,242144
AsyncLock-RwLock,,lock-100,,,47067714.0,ns,247408
AsyncLock-RwLock,,lock-100,,,34419987.0,ns,252672
AsyncLock-RwLock,,lock-100,,,54534190.0,ns,257936
AsyncLock-RwLock,,lock-100,,,44399478.0,ns,263200
AsyncLock-RwLock,,lock-100,,,50471639.0,ns,268464
AsyncLock-RwLock,,lock-100,,,45627260.0,ns,273728
AsyncLock-RwLock,,lock-100,,,71780094.0,ns,278992
AsyncLock-RwLock,,lock-100,,,53420779.0,ns,284256
AsyncLock-RwLock,,lock-100,,,64976404.0,ns,289520
AsyncLock-RwLock,,lock-100,,,51356838.0,ns,294784
AsyncLock-RwLock,,lock-100,,,60556491.0,ns,300048
AsyncLock-RwLock,,lock-100,,,58116276.0,ns,305312
AsyncLock-RwLock,,lock-100,,,58809663.0,ns,310576
AsyncLock-RwLock,,lock-100,,,54953245.0,ns,315840
AsyncLock-RwLock,,lock-100,,,73708033.0,ns,321104
AsyncLock-RwLock,,lock-100,,,50560130.0,ns,326368
AsyncLock-RwLock,,lock-100,,,54901023.0,ns,331632
AsyncLock-RwLock,,lock-100,,,48578940.0,ns,336896
AsyncLock-RwLock,,lock-100,,,68164047.0,ns,342160
AsyncLock-RwLock,,lock-100,,,55965674.0,ns,347424
AsyncLock-RwLock,,lock-100,,,65794044.0,ns,352688
AsyncLock-RwLock,,lock-100,,,60377808.0,ns,357952
AsyncLock-RwLock,,lock-100,,,62031786.0,ns,363216
AsyncLock-RwLock,,lock-100,,,57339189.0,ns,368480
AsyncLock-RwLock,,lock-100,,,93139889.0,ns,373744
AsyncLock-RwLock,,lock-100,,,61502809.0,ns,379008
AsyncLock-RwLock,,lock-100,,,100942069.0,ns,384272
AsyncLock-RwLock,,lock-100,,,60233187.0,ns,389536
AsyncLock-RwLock,,lock-100,,,82780695.0,ns,394800
AsyncLock-RwLock,,lock-100,,,144926321.0,ns,400064
AsyncLock-RwLock,,lock-100,,,72989956.0,ns,405328
AsyncLock-RwLock,,lock-100,,,62482540.0,ns,410592
AsyncLock-RwLock,,lock-100,,,65570722.0,ns,415856
AsyncLock-RwLock,,lock-100,,,99439472.0,ns,421120
AsyncLock-RwLock,,lock-100,,,99438023.0,ns,426384
AsyncLock-RwLock,,lock-100,,,74468271.0,ns,431648
AsyncLock-RwLock,,lock-100,,,84026727.0,ns,436912
AsyncLock-RwLock,,lock-100,,,62176347.0,ns,442176
AsyncLock-RwLock,,lock-100,,,83680434.0,ns,447440
AsyncLock-RwLock,,lock-100,,,82574093.0,ns,452704
AsyncLock-RwLock,,lock-100,,,80492111.0,ns,457968
AsyncLock-RwLock,,lock-100,,,118677577.0,ns,463232
AsyncLock-RwLock,,lock-100,,,73027477.0,ns,468496
AsyncLock-RwLock,,lock-100,,,67651341.0,ns,473760
AsyncLock-RwLock,,lock-100,,,97484993.0,ns,479024
AsyncLock-RwLock,,lock-100,,,78020356.0,ns,484288
AsyncLock-RwLock,,lock-100,,,103520695.0,ns,489552
AsyncLock-RwLock,,lock-100,,,97326000.0,ns,494816
