group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
tokio-Mutex,,lock-01,,,1077481.0,ns,18457
tokio-Mutex,,lock-01,,,1868539.0,ns,36914
tokio-Mutex,,lock-01,,,3069072.0,ns,55371
tokio-Mutex,,lock-01,,,4221183.0,ns,73828
tokio-Mutex,,lock-01,,,5804167.0,ns,92285
tokio-Mutex,,lock-01,,,6247393.0,ns,110742
tokio-Mutex,,lock-01,,,7333244.0,ns,129199
tokio-Mutex,,lock-01,,,8252943.0,ns,147656
tokio-Mutex,,lock-01,,,9109203.0,ns,166113
tokio-Mutex,,lock-01,,,10090883.0,ns,184570
tokio-Mutex,,lock-01,,,11226503.0,ns,203027
tokio-Mutex,,lock-01,,,11138803.0,ns,221484
tokio-Mutex,,lock-01,,,13343334.0,ns,239941
tokio-Mutex,,lock-01,,,14094633.0,ns,258398
tokio-Mutex,,lock-01,,,16891720.0,ns,276855
tokio-Mutex,,lock-01,,,15878860.0,ns,295312
tokio-Mutex,,lock-01,,,15776631.0,ns,313769
tokio-Mutex,,lock-01,,,17767219.0,ns,332226
tokio-Mutex,,lock-01,,,19986242.0,ns,350683
tokio-Mutex,,lock-01,,,20249755.0,ns,369140
tokio-Mutex,,lock-01,,,19945852.0,ns,387597
tokio-Mutex,,lock-01,,,59908486.0,ns,406054
tokio-Mutex,,lock-01,,,65442002.0,ns,424511
tokio-Mutex,,lock-01,,,23260135.0,ns,442968
tokio-Mutex,,lock-01,,,24121554.0,ns,461425
tokio-Mutex,,lock-01,,,24945023.0,ns,479882
tokio-Mutex,,lock-01,,,24837750.0,ns,498339
tokio-Mutex,,lock-01,,,25759491.0,ns,516796
tokio-Mutex,,lock-01,,,36102845.0,ns,535253
tokio-Mutex,,lock-01,,,29378717.0,ns,553710
tokio-Mutex,,lock-01,,,30048474.0,ns,572167
tokio-Mutex,,lock-01,,,31379807.0,ns,590624
tokio-Mutex,,lock-01,,,32298597.0,ns,609081
tokio-Mutex,,lock-01,,,32215496.0,ns,627538
tokio-Mutex,,lock-01,,,31723671.0,ns,645995
tokio-Mutex,,lock-01,,,32645170.0,ns,664452
tokio-Mutex,,lock-01,,,35912633.0,ns,682909
tokio-Mutex,,lock-01,,,36685750.0,ns,701366
tokio-Mutex,,lock-01,,,37776333.0,ns,719823
tokio-Mutex,,lock-01,,,37437198.0,ns,738280
tokio-Mutex,,lock-01,,,41914044.0,ns,756737
tokio-Mutex,,lock-01,,,43387409.0,ns,775194
tokio-Mutex,,lock-01,,,40719091.0,ns,793651
tokio-Mutex,,lock-01,,,42606241.0,ns,812108
tokio-Mutex,,lock-01,,,43431460.0,ns,830565
tokio-Mutex,,lock-01,,,42598200.0,ns,849022
tokio-Mutex,,lock-01,,,45849943.0,ns,867479
tokio-Mutex,,lock-01,,,47884834.0,ns,885936
tokio-Mutex,,lock-01,,,44499630.0,ns,904393
tokio-Mutex,,lock-01,,,48633162.0,ns,922850
tokio-Mutex,,lock-01,,,45864463.0,ns,941307
tokio-Mutex,,lock-01,,,46363180.0,ns,959764
tokio-Mutex,,lock-01,,,86382152.0,ns,978221
tokio-Mutex,,lock-01,,,54404300.0,ns,996678
tokio-Mutex,,lock-01,,,50041186.0,ns,1015135
tokio-Mutex,,lock-01,,,59411591.0,ns,1033592
tokio-Mutex,,lock-01,,,51851913.0,ns,1052049
tokio-Mutex,,lock-01,,,60542752.0,ns,1070506
tokio-Mutex,,lock-01,,,61928796.0,ns,1088963
tokio-Mutex,,lock-01,,,59616942.0,ns,1107420
tokio-Mutex,,lock-01,,,62565643.0,ns,1125877
tokio-Mutex,,lock-01,,,55766873.0,ns,1144334
tokio-Mutex,,lock-01,,,57262009.0,ns,1162791
tokio-Mutex,,lock-01,,,58948727.0,ns,1181248
tokio-Mutex,,lock-01,,,59715872.0,ns,1199705
tokio-Mutex,,lock-01,,,57739544.0,ns,1218162
tokio-Mutex,,lock-01,,,59067366.0,ns,1236619
tokio-Mutex,,lock-01,,,63002946.0,ns,1255076
tokio-Mutex,,lock-01,,,59959176.0,ns,1273533
tokio-Mutex,,lock-01,,,64816955.0,ns,1291990
tokio-Mutex,,lock-01,,,130559660.0,ns,1310447
tokio-Mutex,,lock-01,,,64932195.0,ns,1328904
tokio-Mutex,,lock-01,,,67554192.0,ns,1347361
tokio-Mutex,,lock-01,,,68251381.0,ns,1365818
tokio-Mutex,,lock-01,,,76265091.0,ns,1384275
tokio-Mutex,,lock-01,,,78877016.0,ns,1402732
tokio-Mutex,,lock-01,,,75189510.0,ns,1421189
tokio-Mutex,,lock-01,,,81454734.0,ns,1439646
tokio-Mutex,,lock-01,,,72901526.0,ns,1458103
tokio-Mutex,,lock-01,,,77499993.0,ns,1476560
tokio-Mutex,,lock-01,,,73459802.0,ns,1495017
tokio-Mutex,,lock-01,,,73025487.0,ns,1513474
tokio-Mutex,,lock-01,,,86254992.0,ns,1531931
tokio-Mutex,,lock-01,,,80006168.0,ns,1550388
tokio-Mutex,,lock-01,,,76280541.0,ns,1568845
tokio-Mutex,,lock-01,,,80479354.0,ns,1587302
tokio-Mutex,,lock-01,,,91118631.0,ns,1605759
tokio-Mutex,,lock-01,,,81144839.0,ns,1624216
tokio-Mutex,,lock-01,,,92018751.0,ns,1642673
tokio-Mutex,,lock-01,,,96564576.0,ns,1661130
tokio-Mutex,,lock-01,,,84940618.0,ns,1679587
tokio-Mutex,,lock-01,,,81978829.0,ns,1698044
tokio-Mutex,,lock-01,,,95192182.0,ns,1716501
tokio-Mutex,,lock-01,,,86111771.0,ns,1734958
tokio-Mutex,,lock-01,,,83809246.0,ns,1753415
tokio-Mutex,,lock-01,,,88130962.0,ns,1771872
tokio-Mutex,,lock-01,,,88971458.0,ns,1790329
tokio-Mutex,,lock-01,,,95809498.0,ns,1808786
tokio-Mutex,,lock-01,,,86913709.0,ns,1827243
tokio-Mutex,,lock-01,,,97501995.0,ns,1845700
