group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
AsyncLock-RwLock,,lock-01,,,998390.0,ns,19064
AsyncLock-RwLock,,lock-01,,,2036980.0,ns,38128
AsyncLock-RwLock,,lock-01,,,2843179.0,ns,57192
AsyncLock-RwLock,,lock-01,,,3959560.0,ns,76256
AsyncLock-RwLock,,lock-01,,,4988311.0,ns,95320
AsyncLock-RwLock,,lock-01,,,5757808.0,ns,114384
AsyncLock-RwLock,,lock-01,,,6635257.0,ns,133448
AsyncLock-RwLock,,lock-01,,,7504956.0,ns,152512
AsyncLock-RwLock,,lock-01,,,9733228.0,ns,171576
AsyncLock-RwLock,,lock-01,,,9968721.0,ns,190640
AsyncLock-RwLock,,lock-01,,,10663797.0,ns,209704
AsyncLock-RwLock,,lock-01,,,11965632.0,ns,228768
AsyncLock-RwLock,,lock-01,,,12689577.0,ns,247832
AsyncLock-RwLock,,lock-01,,,13707787.0,ns,266896
AsyncLock-RwLock,,lock-01,,,14590588.0,ns,285960
AsyncLock-RwLock,,lock-01,,,15940861.0,ns,305024
AsyncLock-RwLock,,lock-01,,,17769619.0,ns,324088
AsyncLock-RwLock,,lock-01,,,54998175.0,ns,343152
AsyncLock-RwLock,,lock-01,,,19012642.0,ns,362216
AsyncLock-RwLock,,lock-01,,,19340275.0,ns,381280
AsyncLock-RwLock,,lock-01,,,20390496.0,ns,400344
AsyncLock-RwLock,,lock-01,,,25855641.0,ns,419408
AsyncLock-RwLock,,lock-01,,,68707494.0,ns,438472
AsyncLock-RwLock,,lock-01,,,23118303.0,ns,457536
AsyncLock-RwLock,,lock-01,,,24600878.0,ns,476600
AsyncLock-RwLock,,lock-01,,,25491318.0,ns,495664
AsyncLock-RwLock,,lock-01,,,25638089.0,ns,514728
AsyncLock-RwLock,,lock-01,,,27194083.0,ns,533792
AsyncLock-RwLock,,lock-01,,,30054814.0,ns,552856
AsyncLock-RwLock,,lock-01,,,28809830.0,ns,571920
AsyncLock-RwLock,,lock-01,,,29370787.0,ns,590984
AsyncLock-RwLock,,lock-01,,,30478997.0,ns,610048
AsyncLock-RwLock,,lock-01,,,31737902.0,ns,629112
AsyncLock-RwLock,,lock-01,,,32521367.0,ns,648176
AsyncLock-RwLock,,lock-01,,,34056564.0,ns,667240
AsyncLock-RwLock,,lock-01,,,36213226.0,ns,686304
AsyncLock-RwLock,,lock-01,,,36303496.0,ns,705368
AsyncLock-RwLock,,lock-01,,,36733620.0,ns,724432
AsyncLock-RwLock,,lock-01,,,38465248.0,ns,743496
AsyncLock-RwLock,,lock-01,,,39016973.0,ns,762560
AsyncLock-RwLock,,lock-01,,,39423488.0,ns,781624
AsyncLock-RwLock,,lock-01,,,42368668.0,ns,800688
AsyncLock-RwLock,,lock-01,,,42162816.0,ns,819752
AsyncLock-RwLock,,lock-01,,,41358497.0,ns,838816
AsyncLock-RwLock,,lock-01,,,43816163.0,ns,857880
AsyncLock-RwLock,,lock-01,,,44590989.0,ns,876944
AsyncLock-RwLock,,lock-01,,,45881223.0,ns,896008
AsyncLock-RwLock,,lock-01,,,47187306.0,ns,915072
AsyncLock-RwLock,,lock-01,,,49214976.0,ns,934136
AsyncLock-RwLock,,lock-01,,,49537561.0,ns,953200
AsyncLock-RwLock,,lock-01,,,51212186.0,ns,972264
AsyncLock-RwLock,,lock-01,,,58907445.0,ns,991328
AsyncLock-RwLock,,lock-01,,,51518421.0,ns,1010392
AsyncLock-RwLock,,lock-01,,,51229546.0,ns,1029456
AsyncLock-RwLock,,lock-01,,,52967306.0,ns,1048520
AsyncLock-RwLock,,lock-01,,,56250757.0,ns,1067584
AsyncLock-RwLock,,lock-01,,,54852524.0,ns,1086648
AsyncLock-RwLock,,lock-01,,,56182016.0,ns,1105712
AsyncLock-RwLock,,lock-01,,,60383720.0,ns,1124776
AsyncLock-RwLock,,lock-01,,,58903754.0,ns,1143840
AsyncLock-RwLock,,lock-01,,,59472720.0,ns,1162904
AsyncLock-RwLock,,lock-01,,,59595921.0,ns,1181968
AsyncLock-RwLock,,lock-01,,,60045406.0,ns,1201032
AsyncLock-RwLock,,lock-01,,,63865085.0,ns,1220096
AsyncLock-RwLock,,lock-01,,,63210658.0,ns,1239160
AsyncLock-RwLock,,lock-01,,,71800944.0,ns,1258224
AsyncLock-RwLock,,lock-01,,,68444632.0,ns,1277288
AsyncLock-RwLock,,lock-01,,,78753774.0,ns,1296352
AsyncLock-RwLock,,lock-01,,,69651214.0,ns,1315416
AsyncLock-RwLock,,lock-01,,,68773103.0,ns,1334480
AsyncLock-RwLock,,lock-01,,,68645994.0,ns,1353544
AsyncLock-RwLock,,lock-01,,,71121457.0,ns,1372608
AsyncLock-RwLock,,lock-01,,,69568893.0,ns,1391672
AsyncLock-RwLock,,lock-01,,,70983396.0,ns,1410736
AsyncLock-RwLock,,lock-01,,,75091988.0,ns,1429800
AsyncLock-RwLock,,lock-01,,,74653764.0,ns,1448864
AsyncLock-RwLock,,lock-01,,,75359670.0,ns,1467928
AsyncLock-RwLock,,lock-01,,,72947546.0,ns,1486992
AsyncLock-RwLock,,lock-01,,,77933277.0,ns,1506056
AsyncLock-RwLock,,lock-01,,,78175319.0,ns,1525120
AsyncLock-RwLock,,lock-01,,,77835916.0,ns,1544184
AsyncLock-RwLock,,lock-01,,,80766295.0,ns,1563248
AsyncLock-RwLock,,lock-01,,,79686894.0,ns,1582312
AsyncLock-RwLock,,lock-01,,,79958177.0,ns,1601376
AsyncLock-RwLock,,lock-01,,,81464593.0,ns,1620440
AsyncLock-RwLock,,lock-01,,,82754295.0,ns,1639504
AsyncLock-RwLock,,lock-01,,,84955246.0,ns,1658568
AsyncLock-RwLock,,lock-01,,,85264411.0,ns,1677632
AsyncLock-RwLock,,lock-01,,,89060070.0,ns,1696696
AsyncLock-RwLock,,lock-01,,,101360603.0,ns,1715760
AsyncLock-RwLock,,lock-01,,,91853676.0,ns,1734824
AsyncLock-RwLock,,lock-01,,,89446964.0,ns,1753888
AsyncLock-RwLock,,lock-01,,,90431712.0,ns,1772952
AsyncLock-RwLock,,lock-01,,,93259781.0,ns,1792016
AsyncLock-RwLock,,lock-01,,,91457203.0,ns,1811080
AsyncLock-RwLock,,lock-01,,,128582309.0,ns,1830144
AsyncLock-RwLock,,lock-01,,,99960068.0,ns,1849208
AsyncLock-RwLock,,lock-01,,,98559124.0,ns,1868272
AsyncLock-RwLock,,lock-01,,,96581735.0,ns,1887336
AsyncLock-RwLock,,lock-01,,,101049349.0,ns,1906400
