group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
AsyncLock-RwLock,,lock-00,,,1014010.0,ns,20863
AsyncLock-RwLock,,lock-00,,,1965790.0,ns,41726
AsyncLock-RwLock,,lock-00,,,2964840.0,ns,62589
AsyncLock-RwLock,,lock-00,,,3945759.0,ns,83452
AsyncLock-RwLock,,lock-00,,,4941180.0,ns,104315
AsyncLock-RwLock,,lock-00,,,5910070.0,ns,125178
AsyncLock-RwLock,,lock-00,,,6958699.0,ns,146041
AsyncLock-RwLock,,lock-00,,,7893921.0,ns,166904
AsyncLock-RwLock,,lock-00,,,8858800.0,ns,187767
AsyncLock-RwLock,,lock-00,,,9918439.0,ns,208630
AsyncLock-RwLock,,lock-00,,,10855519.0,ns,229493
AsyncLock-RwLock,,lock-00,,,11821510.0,ns,250356
AsyncLock-RwLock,,lock-00,,,12794619.0,ns,271219
AsyncLock-RwLock,,lock-00,,,13706358.0,ns,292082
AsyncLock-RwLock,,lock-00,,,15016091.0,ns,312945
AsyncLock-RwLock,,lock-00,,,15794580.0,ns,333808
AsyncLock-RwLock,,lock-00,,,16735518.0,ns,354671
AsyncLock-RwLock,,lock-00,,,17804619.0,ns,375534
AsyncLock-RwLock,,lock-00,,,19248015.0,ns,396397
AsyncLock-RwLock,,lock-00,,,19935400.0,ns,417260
AsyncLock-RwLock,,lock-00,,,21239284.0,ns,438123
AsyncLock-RwLock,,lock-00,,,21989923.0,ns,458986
AsyncLock-RwLock,,lock-00,,,22706519.0,ns,479849
AsyncLock-RwLock,,lock-00,,,23807749.0,ns,500712
AsyncLock-RwLock,,lock-00,,,24791751.0,ns,521575
AsyncLock-RwLock,,lock-00,,,25694589.0,ns,542438
AsyncLock-RwLock,,lock-00,,,26665358.0,ns,563301
AsyncLock-RwLock,,lock-00,,,27833440.0,ns,584164
AsyncLock-RwLock,,lock-00,,,28738850.0,ns,605027
AsyncLock-RwLock,,lock-00,,,29652969.0,ns,625890
AsyncLock-RwLock,,lock-00,,,30630619.0,ns,646753
AsyncLock-RwLock,,lock-00,,,31702720.0,ns,667616
AsyncLock-RwLock,,lock-00,,,32704640.0,ns,688479
AsyncLock-RwLock,,lock-00,,,33592088.0,ns,709342
AsyncLock-RwLock,,lock-00,,,34459007.0,ns,730205
AsyncLock-RwLock,,lock-00,,,35362287.0,ns,751068
AsyncLock-RwLock,,lock-00,,,36456608.0,ns,771931
AsyncLock-RwLock,,lock-00,,,37495918.0,ns,792794
AsyncLock-RwLock,,lock-00,,,38512148.0,ns,813657
AsyncLock-RwLock,,lock-00,,,39532919.0,ns,834520
AsyncLock-RwLock,,lock-00,,,40528649.0,ns,855383
AsyncLock-RwLock,,lock-00,,,41294866.0,ns,876246
AsyncLock-RwLock,,lock-00,,,42209306.0,ns,897109
AsyncLock-RwLock,,lock-00,,,43383226.0,ns,917972
AsyncLock-RwLock,,lock-00,,,44437979.0,ns,938835
AsyncLock-RwLock,,lock-00,,,45117224.0,ns,959698
AsyncLock-RwLock,,lock-00,,,45711172.0,ns,980561
AsyncLock-RwLock,,lock-00,,,46994763.0,ns,1001424
AsyncLock-RwLock,,lock-00,,,48024385.0,ns,1022287
AsyncLock-RwLock,,lock-00,,,48999924.0,ns,1043150
AsyncLock-RwLock,,lock-00,,,49876423.0,ns,1064013
AsyncLock-RwLock,,lock-00,,,50876333.0,ns,1084876
AsyncLock-RwLock,,lock-00,,,51838382.0,ns,1105739
AsyncLock-RwLock,,lock-00,,,52875263.0,ns,1126602
AsyncLock-RwLock,,lock-00,,,54054725.0,ns,1147465
AsyncLock-RwLock,,lock-00,,,54975645.0,ns,1168328
AsyncLock-RwLock,,lock-00,,,55832853.0,ns,1189191
AsyncLock-RwLock,,lock-00,,,56778413.0,ns,1210054
AsyncLock-RwLock,,lock-00,,,57706722.0,ns,1230917
AsyncLock-RwLock,,lock-00,,,58723682.0,ns,1251780
AsyncLock-RwLock,,lock-00,,,59710911.0,ns,1272643
AsyncLock-RwLock,,lock-00,,,60600252.0,ns,1293506
AsyncLock-RwLock,,lock-00,,,61450379.0,ns,1314369
AsyncLock-RwLock,,lock-00,,,62803054.0,ns,1335232
AsyncLock-RwLock,,lock-00,,,63678571.0,ns,1356095
AsyncLock-RwLock,,lock-00,,,65097788.0,ns,1376958
AsyncLock-RwLock,,lock-00,,,65959094.0,ns,1397821
AsyncLock-RwLock,,lock-00,,,66776743.0,ns,1418684
AsyncLock-RwLock,,lock-00,,,68193989.0,ns,1439547
AsyncLock-RwLock,,lock-00,,,68407209.0,ns,1460410
AsyncLock-RwLock,,lock-00,,,70210708.0,ns,1481273
AsyncLock-RwLock,,lock-00,,,70569962.0,ns,1502136
AsyncLock-RwLock,,lock-00,,,71262668.0,ns,1522999
AsyncLock-RwLock,,lock-00,,,72282489.0,ns,1543862
AsyncLock-RwLock,,lock-00,,,73367510.0,ns,1564725
AsyncLock-RwLock,,lock-00,,,74662353.0,ns,1585588
AsyncLock-RwLock,,lock-00,,,76319839.0,ns,1606451
AsyncLock-RwLock,,lock-00,,,76286359.0,ns,1627314
