group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
tokio-Mutex,,lock-33,,,1084260.0,ns,248
tokio-Mutex,,lock-33,,,1631257.0,ns,496
tokio-Mutex,,lock-33,,,2342784.0,ns,744
tokio-Mutex,,lock-33,,,2924770.0,ns,992
tokio-Mutex,,lock-33,,,6592097.0,ns,1240
tokio-Mutex,,lock-33,,,5985311.0,ns,1488
tokio-Mutex,,lock-33,,,7705136.0,ns,1736
tokio-Mutex,,lock-33,,,9223844.0,ns,1984
tokio-Mutex,,lock-33,,,10871279.0,ns,2232
tokio-Mutex,,lock-33,,,11941402.0,ns,2480
tokio-Mutex,,lock-33,,,10157972.0,ns,2728
tokio-Mutex,,lock-33,,,9914460.0,ns,2976
tokio-Mutex,,lock-33,,,10778440.0,ns,3224
tokio-Mutex,,lock-33,,,14223373.0,ns,3472
tokio-Mutex,,lock-33,,,14987601.0,ns,3720
tokio-Mutex,,lock-33,,,16152124.0,ns,3968
tokio-Mutex,,lock-33,,,14533616.0,ns,4216
tokio-Mutex,,lock-33,,,13646108.0,ns,4464
tokio-Mutex,,lock-33,,,17779590.0,ns,4712
tokio-Mutex,,lock-33,,,18981222.0,ns,4960
tokio-Mutex,,lock-33,,,17753009.0,ns,5208
tokio-Mutex,,lock-33,,,18370315.0,ns,5456
tokio-Mutex,,lock-33,,,12450727.0,ns,5704
tokio-Mutex,,lock-33,,,24801900.0,ns,5952
tokio-Mutex,,lock-33,,,22272134.0,ns,6200
tokio-Mutex,,lock-33,,,21870121.0,ns,6448
tokio-Mutex,,lock-33,,,22223145.0,ns,6696
tokio-Mutex,,lock-33,,,24445647.0,ns,6944
tokio-Mutex,,lock-33,,,28151175.0,ns,7192
tokio-Mutex,,lock-33,,,27981211.0,ns,7440
tokio-Mutex,,lock-33,,,26318786.0,ns,7688
tokio-Mutex,,lock-33,,,29143325.0,ns,7936
tokio-Mutex,,lock-33,,,32886373.0,ns,8184
tokio-Mutex,,lock-33,,,41465608.0,ns,8432
tokio-Mutex,,lock-33,,,36059514.0,ns,8680
