group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
AsyncLock-RwLock,,try_lock-100,,,825208.0,ns,3797
AsyncLock-RwLock,,try_lock-100,,,1226983.0,ns,7594
AsyncLock-RwLock,,try_lock-100,,,4492795.0,ns,11391
AsyncLock-RwLock,,try_lock-100,,,4726767.0,ns,15188
AsyncLock-RwLock,,try_lock-100,,,3542696.0,ns,18985
AsyncLock-RwLock,,try_lock-100,,,5674088.0,ns,22782
AsyncLock-RwLock,,try_lock-100,,,8520606.0,ns,26579
AsyncLock-RwLock,,try_lock-100,,,8737137.0,ns,30376
AsyncLock-RwLock,,try_lock-100,,,9468206.0,ns,34173
AsyncLock-RwLock,,try_lock-100,,,10466885.0,ns,37970
AsyncLock-RwLock,,try_lock-100,,,23698990.0,ns,41767
AsyncLock-RwLock,,try_lock-100,,,15351224.0,ns,45564
AsyncLock-RwLock,,try_lock-100,,,20317615.0,ns,49361
AsyncLock-RwLock,,try_lock-100,,,15568027.0,ns,53158
AsyncLock-RwLock,,try_lock-100,,,16078174.0,ns,56955
AsyncLock-RwLock,,try_lock-100,,,18244114.0,ns,60752
AsyncLock-RwLock,,try_lock-100,,,20411396.0,ns,64549
AsyncLock-RwLock,,try_lock-100,,,22726639.0,ns,68346
AsyncLock-RwLock,,try_lock-100,,,22978722.0,ns,72143
AsyncLock-RwLock,,try_lock-100,,,25646018.0,ns,75940
AsyncLock-RwLock,,try_lock-100,,,28078854.0,ns,79737
AsyncLock-RwLock,,try_lock-100,,,26362157.0,ns,83534
AsyncLock-RwLock,,try_lock-100,,,40020663.0,ns,87331
AsyncLock-RwLock,,try_lock-100,,,34703999.0,ns,91128
AsyncLock-RwLock,,try_lock-100,,,30952824.0,ns,94925
AsyncLock-RwLock,,try_lock-100,,,45464037.0,ns,98722
AsyncLock-RwLock,,try_lock-100,,,42198356.0,ns,102519
AsyncLock-RwLock,,try_lock-100,,,34094986.0,ns,106316
AsyncLock-RwLock,,try_lock-100,,,60121396.0,ns,110113
AsyncLock-RwLock,,try_lock-100,,,42357268.0,ns,113910
AsyncLock-RwLock,,try_lock-100,,,48477108.0,ns,117707
AsyncLock-RwLock,,try_lock-100,,,48595861.0,ns,121504
AsyncLock-RwLock,,try_lock-100,,,57093605.0,ns,125301
AsyncLock-RwLock,,try_lock-100,,,63018666.0,ns,129098
AsyncLock-RwLock,,try_lock-100,,,62706253.0,ns,132895
AsyncLock-RwLock,,try_lock-100,,,40581769.0,ns,136692
AsyncLock-RwLock,,try_lock-100,,,67341801.0,ns,140489
AsyncLock-RwLock,,try_lock-100,,,47943642.0,ns,144286
AsyncLock-RwLock,,try_lock-100,,,64773553.0,ns,148083
AsyncLock-RwLock,,try_lock-100,,,46730092.0,ns,151880
AsyncLock-RwLock,,try_lock-100,,,62790254.0,ns,155677
AsyncLock-RwLock,,try_lock-100,,,65367100.0,ns,159474
AsyncLock-RwLock,,try_lock-100,,,42789052.0,ns,163271
AsyncLock-RwLock,,try_lock-100,,,40701991.0,ns,167068
AsyncLock-RwLock,,try_lock-100,,,56543650.0,ns,170865
AsyncLock-RwLock,,try_lock-100,,,51647881.0,ns,174662
AsyncLock-RwLock,,try_lock-100,,,51595781.0,ns,178459
AsyncLock-RwLock,,try_lock-100,,,58796853.0,ns,182256
AsyncLock-RwLock,,try_lock-100,,,57133937.0,ns,186053
AsyncLock-RwLock,,try_lock-100,,,75941157.0,ns,189850
AsyncLock-RwLock,,try_lock-100,,,32187765.0,ns,193647
AsyncLock-RwLock,,try_lock-100,,,66651623.0,ns,197444
AsyncLock-RwLock,,try_lock-100,,,71090847.0,ns,201241
AsyncLock-RwLock,,try_lock-100,,,72246150.0,ns,205038
AsyncLock-RwLock,,try_lock-100,,,40871922.0,ns,208835
AsyncLock-RwLock,,try_lock-100,,,72355670.0,ns,212632
AsyncLock-RwLock,,try_lock-100,,,78959798.0,ns,216429
AsyncLock-RwLock,,try_lock-100,,,66471400.0,ns,220226
AsyncLock-RwLock,,try_lock-100,,,72961897.0,ns,224023
AsyncLock-RwLock,,try_lock-100,,,81201700.0,ns,227820
AsyncLock-RwLock,,try_lock-100,,,83267231.0,ns,231617
AsyncLock-RwLock,,try_lock-100,,,67851325.0,ns,235414
AsyncLock-RwLock,,try_lock-100,,,68318278.0,ns,239211
AsyncLock-RwLock,,try_lock-100,,,89271052.0,ns,243008
AsyncLock-RwLock,,try_lock-100,,,99686596.0,ns,246805
AsyncLock-RwLock,,try_lock-100,,,44792222.0,ns,250602
AsyncLock-RwLock,,try_lock-100,,,60461340.0,ns,254399
AsyncLock-RwLock,,try_lock-100,,,35244535.0,ns,258196
AsyncLock-RwLock,,try_lock-100,,,35338837.0,ns,261993
AsyncLock-RwLock,,try_lock-100,,,70225109.0,ns,265790
AsyncLock-RwLock,,try_lock-100,,,37860982.0,ns,269587
AsyncLock-RwLock,,try_lock-100,,,44764462.0,ns,273384
AsyncLock-RwLock,,try_lock-100,,,49923924.0,ns,277181
AsyncLock-RwLock,,try_lock-100,,,39788362.0,ns,280978
AsyncLock-RwLock,,try_lock-100,,,89687986.0,ns,284775
AsyncLock-RwLock,,try_lock-100,,,51626990.0,ns,288572
AsyncLock-RwLock,,try_lock-100,,,62748483.0,ns,292369
AsyncLock-RwLock,,try_lock-100,,,57346788.0,ns,296166
AsyncLock-RwLock,,try_lock-100,,,61387980.0,ns,299963
AsyncLock-RwLock,,try_lock-100,,,56002625.0,ns,303760
AsyncLock-RwLock,,try_lock-100,,,90056339.0,ns,307557
AsyncLock-RwLock,,try_lock-100,,,59757513.0,ns,311354
AsyncLock-RwLock,,try_lock-100,,,43647131.0,ns,315151
AsyncLock-RwLock,,try_lock-100,,,37853012.0,ns,318948
AsyncLock-RwLock,,try_lock-100,,,47737592.0,ns,322745
AsyncLock-RwLock,,try_lock-100,,,42807982.0,ns,326542
AsyncLock-RwLock,,try_lock-100,,,56368089.0,ns,330339
AsyncLock-RwLock,,try_lock-100,,,41330287.0,ns,334136
AsyncLock-RwLock,,try_lock-100,,,52821644.0,ns,337933
AsyncLock-RwLock,,try_lock-100,,,43248776.0,ns,341730
AsyncLock-RwLock,,try_lock-100,,,93925228.0,ns,345527
AsyncLock-RwLock,,try_lock-100,,,123683408.0,ns,349324
AsyncLock-RwLock,,try_lock-100,,,51343649.0,ns,353121
AsyncLock-RwLock,,try_lock-100,,,80955727.0,ns,356918
AsyncLock-RwLock,,try_lock-100,,,51394518.0,ns,360715
AsyncLock-RwLock,,try_lock-100,,,67820355.0,ns,364512
AsyncLock-RwLock,,try_lock-100,,,54661692.0,ns,368309
AsyncLock-RwLock,,try_lock-100,,,50986345.0,ns,372106
AsyncLock-RwLock,,try_lock-100,,,80567743.0,ns,375903
AsyncLock-RwLock,,try_lock-100,,,63203268.0,ns,379700
