group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
AsyncLock-Mutex,,lock-100,,,593376.0,ns,6221
AsyncLock-Mutex,,lock-100,,,3486105.0,ns,12442
AsyncLock-Mutex,,lock-100,,,1799859.0,ns,18663
AsyncLock-Mutex,,lock-100,,,2424204.0,ns,24884
AsyncLock-Mutex,,lock-100,,,3051030.0,ns,31105
AsyncLock-Mutex,,lock-100,,,5324324.0,ns,37326
AsyncLock-Mutex,,lock-100,,,2939750.0,ns,43547
AsyncLock-Mutex,,lock-100,,,8306603.0,ns,49768
AsyncLock-Mutex,,lock-100,,,8137142.0,ns,55989
AsyncLock-Mutex,,lock-100,,,10481445.0,ns,62210
AsyncLock-Mutex,,lock-100,,,4653927.0,ns,68431
AsyncLock-Mutex,,lock-100,,,11821519.0,ns,74652
AsyncLock-Mutex,,lock-100,,,30382916.0,ns,80873
AsyncLock-Mutex,,lock-100,,,13672857.0,ns,87094
AsyncLock-Mutex,,lock-100,,,5841428.0,ns,93315
AsyncLock-Mutex,,lock-100,,,25065332.0,ns,99536
AsyncLock-Mutex,,lock-100,,,17352665.0,ns,105757
AsyncLock-Mutex,,lock-100,,,7011761.0,ns,111978
AsyncLock-Mutex,,lock-100,,,18675278.0,ns,118199
AsyncLock-Mutex,,lock-100,,,8663017.0,ns,124420
AsyncLock-Mutex,,lock-100,,,8614316.0,ns,130641
AsyncLock-Mutex,,lock-100,,,9565026.0,ns,136862
AsyncLock-Mutex,,lock-100,,,12542486.0,ns,143083
AsyncLock-Mutex,,lock-100,,,10206713.0,ns,149304
AsyncLock-Mutex,,lock-100,,,10619296.0,ns,155525
AsyncLock-Mutex,,lock-100,,,11646887.0,ns,161746
AsyncLock-Mutex,,lock-100,,,18629708.0,ns,167967
AsyncLock-Mutex,,lock-100,,,11862339.0,ns,174188
AsyncLock-Mutex,,lock-100,,,23474907.0,ns,180409
AsyncLock-Mutex,,lock-100,,,32419595.0,ns,186630
AsyncLock-Mutex,,lock-100,,,12868750.0,ns,192851
AsyncLock-Mutex,,lock-100,,,13653427.0,ns,199072
AsyncLock-Mutex,,lock-100,,,27301115.0,ns,205293
AsyncLock-Mutex,,lock-100,,,35471667.0,ns,211514
AsyncLock-Mutex,,lock-100,,,67337637.0,ns,217735
AsyncLock-Mutex,,lock-100,,,44377027.0,ns,223956
AsyncLock-Mutex,,lock-100,,,34564867.0,ns,230177
AsyncLock-Mutex,,lock-100,,,21410276.0,ns,236398
AsyncLock-Mutex,,lock-100,,,59165086.0,ns,242619
AsyncLock-Mutex,,lock-100,,,16674426.0,ns,248840
AsyncLock-Mutex,,lock-100,,,40442487.0,ns,255061
AsyncLock-Mutex,,lock-100,,,52233436.0,ns,261282
AsyncLock-Mutex,,lock-100,,,32149663.0,ns,267503
AsyncLock-Mutex,,lock-100,,,38318636.0,ns,273724
AsyncLock-Mutex,,lock-100,,,27928411.0,ns,279945
AsyncLock-Mutex,,lock-100,,,30556897.0,ns,286166
AsyncLock-Mutex,,lock-100,,,46104633.0,ns,292387
AsyncLock-Mutex,,lock-100,,,47273796.0,ns,298608
AsyncLock-Mutex,,lock-100,,,45974463.0,ns,304829
AsyncLock-Mutex,,lock-100,,,60854921.0,ns,311050
AsyncLock-Mutex,,lock-100,,,77141746.0,ns,317271
AsyncLock-Mutex,,lock-100,,,24168103.0,ns,323492
AsyncLock-Mutex,,lock-100,,,67048024.0,ns,329713
AsyncLock-Mutex,,lock-100,,,23899001.0,ns,335934
AsyncLock-Mutex,,lock-100,,,59662640.0,ns,342155
AsyncLock-Mutex,,lock-100,,,73602870.0,ns,348376
AsyncLock-Mutex,,lock-100,,,27114883.0,ns,354597
AsyncLock-Mutex,,lock-100,,,24901470.0,ns,360818
AsyncLock-Mutex,,lock-100,,,24768920.0,ns,367039
AsyncLock-Mutex,,lock-100,,,47256475.0,ns,373260
AsyncLock-Mutex,,lock-100,,,25409325.0,ns,379481
AsyncLock-Mutex,,lock-100,,,91024087.0,ns,385702
AsyncLock-Mutex,,lock-100,,,77202226.0,ns,391923
AsyncLock-Mutex,,lock-100,,,69345987.0,ns,398144
AsyncLock-Mutex,,lock-100,,,78668442.0,ns,404365
AsyncLock-Mutex,,lock-100,,,77482529.0,ns,410586
AsyncLock-Mutex,,lock-100,,,74355388.0,ns,416807
AsyncLock-Mutex,,lock-100,,,70970684.0,ns,423028
AsyncLock-Mutex,,lock-100,,,47685358.0,ns,429249
AsyncLock-Mutex,,lock-100,,,43830361.0,ns,435470
AsyncLock-Mutex,,lock-100,,,78601542.0,ns,441691
AsyncLock-Mutex,,lock-100,,,43517218.0,ns,447912
AsyncLock-Mutex,,lock-100,,,37755429.0,ns,454133
AsyncLock-Mutex,,lock-100,,,77204267.0,ns,460354
AsyncLock-Mutex,,lock-100,,,69349728.0,ns,466575
AsyncLock-Mutex,,lock-100,,,91088406.0,ns,472796
AsyncLock-Mutex,,lock-100,,,38084552.0,ns,479017
AsyncLock-Mutex,,lock-100,,,99827755.0,ns,485238
AsyncLock-Mutex,,lock-100,,,70840652.0,ns,491459
AsyncLock-Mutex,,lock-100,,,60675261.0,ns,497680
AsyncLock-Mutex,,lock-100,,,51263565.0,ns,503901
AsyncLock-Mutex,,lock-100,,,59168556.0,ns,510122
AsyncLock-Mutex,,lock-100,,,37344165.0,ns,516343
AsyncLock-Mutex,,lock-100,,,106054068.0,ns,522564
AsyncLock-Mutex,,lock-100,,,123439241.0,ns,528785
AsyncLock-Mutex,,lock-100,,,102003046.0,ns,535006
AsyncLock-Mutex,,lock-100,,,75653411.0,ns,541227
AsyncLock-Mutex,,lock-100,,,68445609.0,ns,547448
AsyncLock-Mutex,,lock-100,,,109748104.0,ns,553669
AsyncLock-Mutex,,lock-100,,,110902185.0,ns,559890
AsyncLock-Mutex,,lock-100,,,118418581.0,ns,566111
AsyncLock-Mutex,,lock-100,,,130110519.0,ns,572332
AsyncLock-Mutex,,lock-100,,,140204580.0,ns,578553
AsyncLock-Mutex,,lock-100,,,50256786.0,ns,584774
AsyncLock-Mutex,,lock-100,,,109938066.0,ns,590995
AsyncLock-Mutex,,lock-100,,,108636402.0,ns,597216
AsyncLock-Mutex,,lock-100,,,44775491.0,ns,603437
AsyncLock-Mutex,,lock-100,,,94616751.0,ns,609658
AsyncLock-Mutex,,lock-100,,,94429559.0,ns,615879
AsyncLock-Mutex,,lock-100,,,81492271.0,ns,622100
