group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
tokio-Mutex,,lock-00,,,994520.0,ns,22026
tokio-Mutex,,lock-00,,,1963020.0,ns,44052
tokio-Mutex,,lock-00,,,2947430.0,ns,66078
tokio-Mutex,,lock-00,,,3952929.0,ns,88104
tokio-Mutex,,lock-00,,,4951920.0,ns,110130
tokio-Mutex,,lock-00,,,5947681.0,ns,132156
tokio-Mutex,,lock-00,,,6988731.0,ns,154182
tokio-Mutex,,lock-00,,,7904379.0,ns,176208
tokio-Mutex,,lock-00,,,8922800.0,ns,198234
tokio-Mutex,,lock-00,,,9916471.0,ns,220260
tokio-Mutex,,lock-00,,,10950960.0,ns,242286
tokio-Mutex,,lock-00,,,11939601.0,ns,264312
tokio-Mutex,,lock-00,,,12905040.0,ns,286338
tokio-Mutex,,lock-00,,,13931710.0,ns,308364
tokio-Mutex,,lock-00,,,14938492.0,ns,330390
tokio-Mutex,,lock-00,,,15858030.0,ns,352416
tokio-Mutex,,lock-00,,,16875520.0,ns,374442
tokio-Mutex,,lock-00,,,17747100.0,ns,396468
tokio-Mutex,,lock-00,,,18781560.0,ns,418494
tokio-Mutex,,lock-00,,,19610948.0,ns,440520
tokio-Mutex,,lock-00,,,20594918.0,ns,462546
tokio-Mutex,,lock-00,,,21506067.0,ns,484572
tokio-Mutex,,lock-00,,,22554728.0,ns,506598
tokio-Mutex,,lock-00,,,23508257.0,ns,528624
tokio-Mutex,,lock-00,,,24546088.0,ns,550650
tokio-Mutex,,lock-00,,,26258525.0,ns,572676
tokio-Mutex,,lock-00,,,26532977.0,ns,594702
tokio-Mutex,,lock-00,,,27450457.0,ns,616728
tokio-Mutex,,lock-00,,,28396998.0,ns,638754
tokio-Mutex,,lock-00,,,29564589.0,ns,660780
tokio-Mutex,,lock-00,,,30669379.0,ns,682806
tokio-Mutex,,lock-00,,,31733231.0,ns,704832
tokio-Mutex,,lock-00,,,32796940.0,ns,726858
tokio-Mutex,,lock-00,,,33527280.0,ns,748884
tokio-Mutex,,lock-00,,,34527118.0,ns,770910
tokio-Mutex,,lock-00,,,35500089.0,ns,792936
tokio-Mutex,,lock-00,,,36575429.0,ns,814962
tokio-Mutex,,lock-00,,,37469379.0,ns,836988
tokio-Mutex,,lock-00,,,38416698.0,ns,859014
tokio-Mutex,,lock-00,,,39643900.0,ns,881040
tokio-Mutex,,lock-00,,,40357788.0,ns,903066
tokio-Mutex,,lock-00,,,41567770.0,ns,925092
tokio-Mutex,,lock-00,,,42499720.0,ns,947118
tokio-Mutex,,lock-00,,,43361848.0,ns,969144
tokio-Mutex,,lock-00,,,44064025.0,ns,991170
tokio-Mutex,,lock-00,,,45103406.0,ns,1013196
tokio-Mutex,,lock-00,,,45883443.0,ns,1035222
