group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
tokio-Mutex,,lock-04,,,377384.0,ns,6099
tokio-Mutex,,lock-04,,,692117.0,ns,12198
tokio-Mutex,,lock-04,,,936500.0,ns,18297
tokio-Mutex,,lock-04,,,1727427.0,ns,24396
tokio-Mutex,,lock-04,,,2114742.0,ns,30495
tokio-Mutex,,lock-04,,,2409655.0,ns,36594
tokio-Mutex,,lock-04,,,2374354.0,ns,42693
tokio-Mutex,,lock-04,,,2663116.0,ns,48792
tokio-Mutex,,lock-04,,,3020960.0,ns,54891
tokio-Mutex,,lock-04,,,4099022.0,ns,60990
tokio-Mutex,,lock-04,,,3743128.0,ns,67089
tokio-Mutex,,lock-04,,,5484336.0,ns,73188
tokio-Mutex,,lock-04,,,5863839.0,ns,79287
tokio-Mutex,,lock-04,,,5670117.0,ns,85386
tokio-Mutex,,lock-04,,,5236963.0,ns,91485
tokio-Mutex,,lock-04,,,5712738.0,ns,97584
tokio-Mutex,,lock-04,,,5786609.0,ns,103683
tokio-Mutex,,lock-04,,,5763668.0,ns,109782
tokio-Mutex,,lock-04,,,7484885.0,ns,115881
tokio-Mutex,,lock-04,,,8959681.0,ns,121980
tokio-Mutex,,lock-04,,,8776988.0,ns,128079
tokio-Mutex,,lock-04,,,10570678.0,ns,134178
tokio-Mutex,,lock-04,,,9071092.0,ns,140277
tokio-Mutex,,lock-04,,,11371484.0,ns,146376
tokio-Mutex,,lock-04,,,8617108.0,ns,152475
tokio-Mutex,,lock-04,,,11489525.0,ns,158574
tokio-Mutex,,lock-04,,,10828810.0,ns,164673
tokio-Mutex,,lock-04,,,9649867.0,ns,170772
tokio-Mutex,,lock-04,,,10647488.0,ns,176871
tokio-Mutex,,lock-04,,,12766629.0,ns,182970
tokio-Mutex,,lock-04,,,13398636.0,ns,189069
tokio-Mutex,,lock-04,,,11713737.0,ns,195168
tokio-Mutex,,lock-04,,,15027913.0,ns,201267
tokio-Mutex,,lock-04,,,10961150.0,ns,207366
tokio-Mutex,,lock-04,,,15196255.0,ns,213465
tokio-Mutex,,lock-04,,,11221772.0,ns,219564
