group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
AsyncLock-RwLock,,lock-50,,,775808.0,ns,6735
AsyncLock-RwLock,,lock-50,,,1630665.0,ns,13470
AsyncLock-RwLock,,lock-50,,,2431873.0,ns,20205
AsyncLock-RwLock,,lock-50,,,5072102.0,ns,26940
AsyncLock-RwLock,,lock-50,,,4694148.0,ns,33675
AsyncLock-RwLock,,lock-50,,,8811688.0,ns,40410
AsyncLock-RwLock,,lock-50,,,5280163.0,ns,47145
AsyncLock-RwLock,,lock-50,,,8192144.0,ns,53880
AsyncLock-RwLock,,lock-50,,,10751918.0,ns,60615
AsyncLock-RwLock,,lock-50,,,10950949.0,ns,67350
AsyncLock-RwLock,,lock-50,,,10262815.0,ns,74085
AsyncLock-RwLock,,lock-50,,,11832129.0,ns,80820
AsyncLock-RwLock,,lock-50,,,17962381.0,ns,87555
AsyncLock-RwLock,,lock-50,,,17228403.0,ns,94290
AsyncLock-RwLock,,lock-50,,,10056413.0,ns,101025
AsyncLock-RwLock,,lock-50,,,14894600.0,ns,107760
AsyncLock-RwLock,,lock-50,,,16544556.0,ns,114495
AsyncLock-RwLock,,lock-50,,,16235024.0,ns,121230
AsyncLock-RwLock,,lock-50,,,15996031.0,ns,127965
AsyncLock-RwLock,,lock-50,,,16947251.0,ns,134700
AsyncLock-RwLock,,lock-50,,,23806590.0,ns,141435
AsyncLock-RwLock,,lock-50,,,25972953.0,ns,148170
AsyncLock-RwLock,,lock-50,,,24085252.0,ns,154905
AsyncLock-RwLock,,lock-50,,,20265274.0,ns,161640
AsyncLock-RwLock,,lock-50,,,24411567.0,ns,168375
AsyncLock-RwLock,,lock-50,,,26211455.0,ns,175110
AsyncLock-RwLock,,lock-50,,,33713430.0,ns,181845
AsyncLock-RwLock,,lock-50,,,41238415.0,ns,188580
AsyncLock-RwLock,,lock-50,,,24544958.0,ns,195315
AsyncLock-RwLock,,lock-50,,,44203696.0,ns,202050
AsyncLock-RwLock,,lock-50,,,28048982.0,ns,208785
AsyncLock-RwLock,,lock-50,,,29016803.0,ns,215520
AsyncLock-RwLock,,lock-50,,,33270716.0,ns,222255
AsyncLock-RwLock,,lock-50,,,32148914.0,ns,228990
AsyncLock-RwLock,,lock-50,,,35616499.0,ns,235725
AsyncLock-RwLock,,lock-50,,,37655070.0,ns,242460
AsyncLock-RwLock,,lock-50,,,47502329.0,ns,249195
AsyncLock-RwLock,,lock-50,,,39051893.0,ns,255930
AsyncLock-RwLock,,lock-50,,,40104675.0,ns,262665
AsyncLock-RwLock,,lock-50,,,33085043.0,ns,269400
AsyncLock-RwLock,,lock-50,,,40190106.0,ns,276135
AsyncLock-RwLock,,lock-50,,,45290207.0,ns,282870
AsyncLock-RwLock,,lock-50,,,47164755.0,ns,289605
AsyncLock-RwLock,,lock-50,,,43812553.0,ns,296340
AsyncLock-RwLock,,lock-50,,,42496128.0,ns,303075
AsyncLock-RwLock,,lock-50,,,48808952.0,ns,309810
AsyncLock-RwLock,,lock-50,,,50352448.0,ns,316545
AsyncLock-RwLock,,lock-50,,,49482000.0,ns,323280
AsyncLock-RwLock,,lock-50,,,44549658.0,ns,330015
AsyncLock-RwLock,,lock-50,,,46433689.0,ns,336750
AsyncLock-RwLock,,lock-50,,,61083015.0,ns,343485
AsyncLock-RwLock,,lock-50,,,49424529.0,ns,350220
AsyncLock-RwLock,,lock-50,,,86520853.0,ns,356955
AsyncLock-RwLock,,lock-50,,,53036174.0,ns,363690
AsyncLock-RwLock,,lock-50,,,66157597.0,ns,370425
AsyncLock-RwLock,,lock-50,,,46823373.0,ns,377160
AsyncLock-RwLock,,lock-50,,,63628661.0,ns,383895
AsyncLock-RwLock,,lock-50,,,50736153.0,ns,390630
AsyncLock-RwLock,,lock-50,,,57583621.0,ns,397365
AsyncLock-RwLock,,lock-50,,,55911292.0,ns,404100
AsyncLock-RwLock,,lock-50,,,64300419.0,ns,410835
AsyncLock-RwLock,,lock-50,,,51728862.0,ns,417570
AsyncLock-RwLock,,lock-50,,,57117746.0,ns,424305
AsyncLock-RwLock,,lock-50,,,84222110.0,ns,431040
AsyncLock-RwLock,,lock-50,,,62101665.0,ns,437775
AsyncLock-RwLock,,lock-50,,,68439971.0,ns,444510
AsyncLock-RwLock,,lock-50,,,64513310.0,ns,451245
AsyncLock-RwLock,,lock-50,,,63363919.0,ns,457980
AsyncLock-RwLock,,lock-50,,,72314830.0,ns,464715
AsyncLock-RwLock,,lock-50,,,67300058.0,ns,471450
AsyncLock-RwLock,,lock-50,,,66654582.0,ns,478185
AsyncLock-RwLock,,lock-50,,,55398209.0,ns,484920
AsyncLock-RwLock,,lock-50,,,65367930.0,ns,491655
AsyncLock-RwLock,,lock-50,,,76434961.0,ns,498390
AsyncLock-RwLock,,lock-50,,,72698503.0,ns,505125
AsyncLock-RwLock,,lock-50,,,79258300.0,ns,511860
AsyncLock-RwLock,,lock-50,,,68089826.0,ns,518595
AsyncLock-RwLock,,lock-50,,,79631503.0,ns,525330
AsyncLock-RwLock,,lock-50,,,159341567.0,ns,532065
AsyncLock-RwLock,,lock-50,,,164276046.0,ns,538800
AsyncLock-RwLock,,lock-50,,,143302055.0,ns,545535
AsyncLock-RwLock,,lock-50,,,151540639.0,ns,552270
AsyncLock-RwLock,,lock-50,,,227073880.0,ns,559005
AsyncLock-RwLock,,lock-50,,,129786919.0,ns,565740
AsyncLock-RwLock,,lock-50,,,200081398.0,ns,572475
AsyncLock-RwLock,,lock-50,,,192686434.0,ns,579210
AsyncLock-RwLock,,lock-50,,,224024448.0,ns,585945
AsyncLock-RwLock,,lock-50,,,253920402.0,ns,592680
AsyncLock-RwLock,,lock-50,,,151024733.0,ns,599415
AsyncLock-RwLock,,lock-50,,,90745405.0,ns,606150
AsyncLock-RwLock,,lock-50,,,193947615.0,ns,612885
AsyncLock-RwLock,,lock-50,,,163883633.0,ns,619620
AsyncLock-RwLock,,lock-50,,,205282680.0,ns,626355
AsyncLock-RwLock,,lock-50,,,191517182.0,ns,633090
AsyncLock-RwLock,,lock-50,,,120899250.0,ns,639825
AsyncLock-RwLock,,lock-50,,,219734786.0,ns,646560
AsyncLock-RwLock,,lock-50,,,197536762.0,ns,653295
AsyncLock-RwLock,,lock-50,,,187448470.0,ns,660030
AsyncLock-RwLock,,lock-50,,,149047023.0,ns,666765
AsyncLock-RwLock,,lock-50,,,227510935.0,ns,673500
