group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
AsyncLock-Mutex,,try_lock-33,,,1748007.0,ns,21495
AsyncLock-Mutex,,try_lock-33,,,2399853.0,ns,42990
AsyncLock-Mutex,,try_lock-33,,,2385885.0,ns,64485
AsyncLock-Mutex,,try_lock-33,,,4089161.0,ns,85980
AsyncLock-Mutex,,try_lock-33,,,4494105.0,ns,107475
AsyncLock-Mutex,,try_lock-33,,,4601316.0,ns,128970
AsyncLock-Mutex,,try_lock-33,,,5910010.0,ns,150465
AsyncLock-Mutex,,try_lock-33,,,6932030.0,ns,171960
AsyncLock-Mutex,,try_lock-33,,,8022711.0,ns,193455
AsyncLock-Mutex,,try_lock-33,,,7849199.0,ns,214950
AsyncLock-Mutex,,try_lock-33,,,10237853.0,ns,236445
AsyncLock-Mutex,,try_lock-33,,,11699048.0,ns,257940
AsyncLock-Mutex,,try_lock-33,,,12478286.0,ns,279435
AsyncLock-Mutex,,try_lock-33,,,10789969.0,ns,300930
AsyncLock-Mutex,,try_lock-33,,,13871049.0,ns,322425
AsyncLock-Mutex,,try_lock-33,,,14953940.0,ns,343920
AsyncLock-Mutex,,try_lock-33,,,14848660.0,ns,365415
AsyncLock-Mutex,,try_lock-33,,,15315304.0,ns,386910
AsyncLock-Mutex,,try_lock-33,,,19542317.0,ns,408405
AsyncLock-Mutex,,try_lock-33,,,19214114.0,ns,429900
AsyncLock-Mutex,,try_lock-33,,,18180203.0,ns,451395
AsyncLock-Mutex,,try_lock-33,,,20528267.0,ns,472890
AsyncLock-Mutex,,try_lock-33,,,17987661.0,ns,494385
AsyncLock-Mutex,,try_lock-33,,,34482367.0,ns,515880
AsyncLock-Mutex,,try_lock-33,,,23486347.0,ns,537375
AsyncLock-Mutex,,try_lock-33,,,24580498.0,ns,558870
AsyncLock-Mutex,,try_lock-33,,,26125173.0,ns,580365
AsyncLock-Mutex,,try_lock-33,,,25258235.0,ns,601860
AsyncLock-Mutex,,try_lock-33,,,27056102.0,ns,623355
AsyncLock-Mutex,,try_lock-33,,,27035791.0,ns,644850
AsyncLock-Mutex,,try_lock-33,,,41597400.0,ns,666345
AsyncLock-Mutex,,try_lock-33,,,29598168.0,ns,687840
AsyncLock-Mutex,,try_lock-33,,,30556328.0,ns,709335
AsyncLock-Mutex,,try_lock-33,,,31075003.0,ns,730830
AsyncLock-Mutex,,try_lock-33,,,31682839.0,ns,752325
AsyncLock-Mutex,,try_lock-33,,,32607178.0,ns,773820
AsyncLock-Mutex,,try_lock-33,,,33434697.0,ns,795315
AsyncLock-Mutex,,try_lock-33,,,34184505.0,ns,816810
AsyncLock-Mutex,,try_lock-33,,,36490378.0,ns,838305
AsyncLock-Mutex,,try_lock-33,,,39137055.0,ns,859800
AsyncLock-Mutex,,try_lock-33,,,39650928.0,ns,881295
AsyncLock-Mutex,,try_lock-33,,,32559688.0,ns,902790
AsyncLock-Mutex,,try_lock-33,,,62813473.0,ns,924285
AsyncLock-Mutex,,try_lock-33,,,40773851.0,ns,945780
AsyncLock-Mutex,,try_lock-33,,,36115054.0,ns,967275
AsyncLock-Mutex,,try_lock-33,,,36938731.0,ns,988770
AsyncLock-Mutex,,try_lock-33,,,43045684.0,ns,1010265
AsyncLock-Mutex,,try_lock-33,,,44784791.0,ns,1031760
AsyncLock-Mutex,,try_lock-33,,,41306609.0,ns,1053255
AsyncLock-Mutex,,try_lock-33,,,45749960.0,ns,1074750
AsyncLock-Mutex,,try_lock-33,,,75131738.0,ns,1096245
AsyncLock-Mutex,,try_lock-33,,,131655875.0,ns,1117740
AsyncLock-Mutex,,try_lock-33,,,107847956.0,ns,1139235
AsyncLock-Mutex,,try_lock-33,,,167350515.0,ns,1160730
AsyncLock-Mutex,,try_lock-33,,,117640905.0,ns,1182225
AsyncLock-Mutex,,try_lock-33,,,127100869.0,ns,1203720
AsyncLock-Mutex,,try_lock-33,,,135892079.0,ns,1225215
AsyncLock-Mutex,,try_lock-33,,,140286864.0,ns,1246710
AsyncLock-Mutex,,try_lock-33,,,192271798.0,ns,1268205
AsyncLock-Mutex,,try_lock-33,,,239325922.0,ns,1289700
AsyncLock-Mutex,,try_lock-33,,,157494386.0,ns,1311195
AsyncLock-Mutex,,try_lock-33,,,150825580.0,ns,1332690
AsyncLock-Mutex,,try_lock-33,,,136357334.0,ns,1354185
AsyncLock-Mutex,,try_lock-33,,,140027680.0,ns,1375680
AsyncLock-Mutex,,try_lock-33,,,148871260.0,ns,1397175
AsyncLock-Mutex,,try_lock-33,,,146966032.0,ns,1418670
AsyncLock-Mutex,,try_lock-33,,,146729269.0,ns,1440165
AsyncLock-Mutex,,try_lock-33,,,201347108.0,ns,1461660
AsyncLock-Mutex,,try_lock-33,,,222499640.0,ns,1483155
AsyncLock-Mutex,,try_lock-33,,,179681920.0,ns,1504650
AsyncLock-Mutex,,try_lock-33,,,150555467.0,ns,1526145
AsyncLock-Mutex,,try_lock-33,,,154392096.0,ns,1547640
AsyncLock-Mutex,,try_lock-33,,,161549137.0,ns,1569135
AsyncLock-Mutex,,try_lock-33,,,187470279.0,ns,1590630
AsyncLock-Mutex,,try_lock-33,,,184832803.0,ns,1612125
AsyncLock-Mutex,,try_lock-33,,,165085393.0,ns,1633620
AsyncLock-Mutex,,try_lock-33,,,210222938.0,ns,1655115
AsyncLock-Mutex,,try_lock-33,,,174373227.0,ns,1676610
AsyncLock-Mutex,,try_lock-33,,,181502939.0,ns,1698105
AsyncLock-Mutex,,try_lock-33,,,169118604.0,ns,1719600
AsyncLock-Mutex,,try_lock-33,,,76119817.0,ns,1741095
AsyncLock-Mutex,,try_lock-33,,,76346510.0,ns,1762590
AsyncLock-Mutex,,try_lock-33,,,64037575.0,ns,1784085
AsyncLock-Mutex,,try_lock-33,,,77148886.0,ns,1805580
AsyncLock-Mutex,,try_lock-33,,,65360748.0,ns,1827075
AsyncLock-Mutex,,try_lock-33,,,67395169.0,ns,1848570
AsyncLock-Mutex,,try_lock-33,,,78276640.0,ns,1870065
AsyncLock-Mutex,,try_lock-33,,,69763002.0,ns,1891560
AsyncLock-Mutex,,try_lock-33,,,84834515.0,ns,1913055
AsyncLock-Mutex,,try_lock-33,,,100162369.0,ns,1934550
AsyncLock-Mutex,,try_lock-33,,,100662704.0,ns,1956045
AsyncLock-Mutex,,try_lock-33,,,98264840.0,ns,1977540
AsyncLock-Mutex,,try_lock-33,,,118282632.0,ns,1999035
AsyncLock-Mutex,,try_lock-33,,,560478608.0,ns,2020530
AsyncLock-Mutex,,try_lock-33,,,89064217.0,ns,2042025
AsyncLock-Mutex,,try_lock-33,,,89067558.0,ns,2063520
AsyncLock-Mutex,,try_lock-33,,,76742244.0,ns,2085015
AsyncLock-Mutex,,try_lock-33,,,78398979.0,ns,2106510
AsyncLock-Mutex,,try_lock-33,,,122320173.0,ns,2128005
AsyncLock-Mutex,,try_lock-33,,,102030187.0,ns,2149500
