group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
AsyncLock-RwLock,,try_lock-33,,,654617.0,ns,8471
AsyncLock-RwLock,,try_lock-33,,,885029.0,ns,16942
AsyncLock-RwLock,,try_lock-33,,,3967670.0,ns,25413
AsyncLock-RwLock,,try_lock-33,,,2791409.0,ns,33884
AsyncLock-RwLock,,try_lock-33,,,4069590.0,ns,42355
AsyncLock-RwLock,,try_lock-33,,,5490475.0,ns,50826
AsyncLock-RwLock,,try_lock-33,,,3774029.0,ns,59297
AsyncLock-RwLock,,try_lock-33,,,5221653.0,ns,67768
AsyncLock-RwLock,,try_lock-33,,,5817099.0,ns,76239
AsyncLock-RwLock,,try_lock-33,,,5823318.0,ns,84710
AsyncLock-RwLock,,try_lock-33,,,12574597.0,ns,93181
AsyncLock-RwLock,,try_lock-33,,,11681167.0,ns,101652
AsyncLock-RwLock,,try_lock-33,,,7837399.0,ns,110123
AsyncLock-RwLock,,try_lock-33,,,14550107.0,ns,118594
AsyncLock-RwLock,,try_lock-33,,,16654808.0,ns,127065
AsyncLock-RwLock,,try_lock-33,,,26475947.0,ns,135536
AsyncLock-RwLock,,try_lock-33,,,20907912.0,ns,144007
AsyncLock-RwLock,,try_lock-33,,,18147122.0,ns,152478
AsyncLock-RwLock,,try_lock-33,,,12264314.0,ns,160949
AsyncLock-RwLock,,try_lock-33,,,13451115.0,ns,169420
AsyncLock-RwLock,,try_lock-33,,,22342395.0,ns,177891
AsyncLock-RwLock,,try_lock-33,,,17734629.0,ns,186362
AsyncLock-RwLock,,try_lock-33,,,22863191.0,ns,194833
AsyncLock-RwLock,,try_lock-33,,,41624270.0,ns,203304
AsyncLock-RwLock,,try_lock-33,,,19448126.0,ns,211775
AsyncLock-RwLock,,try_lock-33,,,37217026.0,ns,220246
AsyncLock-RwLock,,try_lock-33,,,16906591.0,ns,228717
AsyncLock-RwLock,,try_lock-33,,,25057892.0,ns,237188
AsyncLock-RwLock,,try_lock-33,,,19336395.0,ns,245659
AsyncLock-RwLock,,try_lock-33,,,23432676.0,ns,254130
AsyncLock-RwLock,,try_lock-33,,,15977652.0,ns,262601
AsyncLock-RwLock,,try_lock-33,,,23804270.0,ns,271072
AsyncLock-RwLock,,try_lock-33,,,33908433.0,ns,279543
AsyncLock-RwLock,,try_lock-33,,,45806043.0,ns,288014
AsyncLock-RwLock,,try_lock-33,,,20638338.0,ns,296485
AsyncLock-RwLock,,try_lock-33,,,37046164.0,ns,304956
AsyncLock-RwLock,,try_lock-33,,,45480269.0,ns,313427
AsyncLock-RwLock,,try_lock-33,,,25999533.0,ns,321898
AsyncLock-RwLock,,try_lock-33,,,31779550.0,ns,330369
AsyncLock-RwLock,,try_lock-33,,,23119854.0,ns,338840
AsyncLock-RwLock,,try_lock-33,,,23679099.0,ns,347311
AsyncLock-RwLock,,try_lock-33,,,29617488.0,ns,355782
AsyncLock-RwLock,,try_lock-33,,,46363558.0,ns,364253
AsyncLock-RwLock,,try_lock-33,,,47856234.0,ns,372724
AsyncLock-RwLock,,try_lock-33,,,26433977.0,ns,381195
AsyncLock-RwLock,,try_lock-33,,,28337815.0,ns,389666
AsyncLock-RwLock,,try_lock-33,,,39113445.0,ns,398137
AsyncLock-RwLock,,try_lock-33,,,46566730.0,ns,406608
AsyncLock-RwLock,,try_lock-33,,,68256250.0,ns,415079
AsyncLock-RwLock,,try_lock-33,,,60210697.0,ns,423550
AsyncLock-RwLock,,try_lock-33,,,32386718.0,ns,432021
AsyncLock-RwLock,,try_lock-33,,,32392196.0,ns,440492
AsyncLock-RwLock,,try_lock-33,,,34372778.0,ns,448963
AsyncLock-RwLock,,try_lock-33,,,40637850.0,ns,457434
AsyncLock-RwLock,,try_lock-33,,,34075874.0,ns,465905
AsyncLock-RwLock,,try_lock-33,,,38541929.0,ns,474376
AsyncLock-RwLock,,try_lock-33,,,43948424.0,ns,482847
AsyncLock-RwLock,,try_lock-33,,,39743591.0,ns,491318
AsyncLock-RwLock,,try_lock-33,,,42465778.0,ns,499789
AsyncLock-RwLock,,try_lock-33,,,41004794.0,ns,508260
AsyncLock-RwLock,,try_lock-33,,,119777720.0,ns,516731
AsyncLock-RwLock,,try_lock-33,,,158270618.0,ns,525202
AsyncLock-RwLock,,try_lock-33,,,155180397.0,ns,533673
AsyncLock-RwLock,,try_lock-33,,,137360596.0,ns,542144
AsyncLock-RwLock,,try_lock-33,,,60366179.0,ns,550615
AsyncLock-RwLock,,try_lock-33,,,56690173.0,ns,559086
AsyncLock-RwLock,,try_lock-33,,,85330821.0,ns,567557
AsyncLock-RwLock,,try_lock-33,,,67701963.0,ns,576028
AsyncLock-RwLock,,try_lock-33,,,73552294.0,ns,584499
AsyncLock-RwLock,,try_lock-33,,,98804207.0,ns,592970
AsyncLock-RwLock,,try_lock-33,,,40751481.0,ns,601441
AsyncLock-RwLock,,try_lock-33,,,49963105.0,ns,609912
AsyncLock-RwLock,,try_lock-33,,,62368379.0,ns,618383
AsyncLock-RwLock,,try_lock-33,,,45398609.0,ns,626854
AsyncLock-RwLock,,try_lock-33,,,89405463.0,ns,635325
AsyncLock-RwLock,,try_lock-33,,,87304960.0,ns,643796
AsyncLock-RwLock,,try_lock-33,,,185348283.0,ns,652267
AsyncLock-RwLock,,try_lock-33,,,139096353.0,ns,660738
AsyncLock-RwLock,,try_lock-33,,,167627592.0,ns,669209
AsyncLock-RwLock,,try_lock-33,,,144403807.0,ns,677680
AsyncLock-RwLock,,try_lock-33,,,154921535.0,ns,686151
AsyncLock-RwLock,,try_lock-33,,,77623933.0,ns,694622
AsyncLock-RwLock,,try_lock-33,,,111999621.0,ns,703093
AsyncLock-RwLock,,try_lock-33,,,87612615.0,ns,711564
AsyncLock-RwLock,,try_lock-33,,,147348657.0,ns,720035
AsyncLock-RwLock,,try_lock-33,,,188041118.0,ns,728506
AsyncLock-RwLock,,try_lock-33,,,183920487.0,ns,736977
AsyncLock-RwLock,,try_lock-33,,,101109112.0,ns,745448
AsyncLock-RwLock,,try_lock-33,,,81846676.0,ns,753919
AsyncLock-RwLock,,try_lock-33,,,93499563.0,ns,762390
AsyncLock-RwLock,,try_lock-33,,,106888479.0,ns,770861
AsyncLock-RwLock,,try_lock-33,,,99862719.0,ns,779332
AsyncLock-RwLock,,try_lock-33,,,128904391.0,ns,787803
AsyncLock-RwLock,,try_lock-33,,,152681190.0,ns,796274
AsyncLock-RwLock,,try_lock-33,,,106376054.0,ns,804745
AsyncLock-RwLock,,try_lock-33,,,140191246.0,ns,813216
AsyncLock-RwLock,,try_lock-33,,,74533052.0,ns,821687
AsyncLock-RwLock,,try_lock-33,,,123490257.0,ns,830158
AsyncLock-RwLock,,try_lock-33,,,108158412.0,ns,838629
AsyncLock-RwLock,,try_lock-33,,,92053490.0,ns,847100
