group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
AsyncLock-Mutex,,try_lock-01,,,992740.0,ns,35358
AsyncLock-Mutex,,try_lock-01,,,2047901.0,ns,70716
AsyncLock-Mutex,,try_lock-01,,,2907709.0,ns,106074
AsyncLock-Mutex,,try_lock-01,,,4083090.0,ns,141432
AsyncLock-Mutex,,try_lock-01,,,5436586.0,ns,176790
AsyncLock-Mutex,,try_lock-01,,,6307654.0,ns,212148
AsyncLock-Mutex,,try_lock-01,,,6694477.0,ns,247506
AsyncLock-Mutex,,try_lock-01,,,8510167.0,ns,282864
AsyncLock-Mutex,,try_lock-01,,,8870019.0,ns,318222
AsyncLock-Mutex,,try_lock-01,,,10950741.0,ns,353580
AsyncLock-Mutex,,try_lock-01,,,35899232.0,ns,388938
AsyncLock-Mutex,,try_lock-01,,,12698538.0,ns,424296
AsyncLock-Mutex,,try_lock-01,,,12806858.0,ns,459654
AsyncLock-Mutex,,try_lock-01,,,14695428.0,ns,495012
AsyncLock-Mutex,,try_lock-01,,,15370656.0,ns,530370
AsyncLock-Mutex,,try_lock-01,,,15224164.0,ns,565728
AsyncLock-Mutex,,try_lock-01,,,17171133.0,ns,601086
AsyncLock-Mutex,,try_lock-01,,,18064171.0,ns,636444
AsyncLock-Mutex,,try_lock-01,,,19186133.0,ns,671802
AsyncLock-Mutex,,try_lock-01,,,20544956.0,ns,707160
AsyncLock-Mutex,,try_lock-01,,,22731240.0,ns,742518
AsyncLock-Mutex,,try_lock-01,,,21906061.0,ns,777876
AsyncLock-Mutex,,try_lock-01,,,22657769.0,ns,813234
AsyncLock-Mutex,,try_lock-01,,,26013502.0,ns,848592
AsyncLock-Mutex,,try_lock-01,,,25518688.0,ns,883950
AsyncLock-Mutex,,try_lock-01,,,26523156.0,ns,919308
AsyncLock-Mutex,,try_lock-01,,,28770660.0,ns,954666
AsyncLock-Mutex,,try_lock-01,,,27086253.0,ns,990024
AsyncLock-Mutex,,try_lock-01,,,32506817.0,ns,1025382
AsyncLock-Mutex,,try_lock-01,,,32122444.0,ns,1060740
AsyncLock-Mutex,,try_lock-01,,,31686020.0,ns,1096098
AsyncLock-Mutex,,try_lock-01,,,34870072.0,ns,1131456
AsyncLock-Mutex,,try_lock-01,,,32300455.0,ns,1166814
AsyncLock-Mutex,,try_lock-01,,,34624959.0,ns,1202172
AsyncLock-Mutex,,try_lock-01,,,37105974.0,ns,1237530
AsyncLock-Mutex,,try_lock-01,,,34731231.0,ns,1272888
AsyncLock-Mutex,,try_lock-01,,,41391746.0,ns,1308246
AsyncLock-Mutex,,try_lock-01,,,36820872.0,ns,1343604
AsyncLock-Mutex,,try_lock-01,,,39698681.0,ns,1378962
AsyncLock-Mutex,,try_lock-01,,,40286916.0,ns,1414320
AsyncLock-Mutex,,try_lock-01,,,39352007.0,ns,1449678
AsyncLock-Mutex,,try_lock-01,,,39667659.0,ns,1485036
AsyncLock-Mutex,,try_lock-01,,,40903393.0,ns,1520394
AsyncLock-Mutex,,try_lock-01,,,44543869.0,ns,1555752
AsyncLock-Mutex,,try_lock-01,,,45950974.0,ns,1591110
AsyncLock-Mutex,,try_lock-01,,,44020334.0,ns,1626468
AsyncLock-Mutex,,try_lock-01,,,48905774.0,ns,1661826
AsyncLock-Mutex,,try_lock-01,,,51095455.0,ns,1697184
AsyncLock-Mutex,,try_lock-01,,,46780261.0,ns,1732542
AsyncLock-Mutex,,try_lock-01,,,52090205.0,ns,1767900
AsyncLock-Mutex,,try_lock-01,,,57286758.0,ns,1803258
