group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
tokio-Mutex,,lock-02,,,1163481.0,ns,17052
tokio-Mutex,,lock-02,,,1976360.0,ns,34104
tokio-Mutex,,lock-02,,,2626486.0,ns,51156
tokio-Mutex,,lock-02,,,4650937.0,ns,68208
tokio-Mutex,,lock-02,,,6032941.0,ns,85260
tokio-Mutex,,lock-02,,,6832709.0,ns,102312
tokio-Mutex,,lock-02,,,7026220.0,ns,119364
tokio-Mutex,,lock-02,,,6653738.0,ns,136416
tokio-Mutex,,lock-02,,,7153893.0,ns,153468
tokio-Mutex,,lock-02,,,9358384.0,ns,170520
tokio-Mutex,,lock-02,,,9576857.0,ns,187572
tokio-Mutex,,lock-02,,,10754809.0,ns,204624
tokio-Mutex,,lock-02,,,14717139.0,ns,221676
tokio-Mutex,,lock-02,,,15376254.0,ns,238728
tokio-Mutex,,lock-02,,,13377086.0,ns,255780
tokio-Mutex,,lock-02,,,13942630.0,ns,272832
tokio-Mutex,,lock-02,,,18191414.0,ns,289884
tokio-Mutex,,lock-02,,,20824771.0,ns,306936
tokio-Mutex,,lock-02,,,17145243.0,ns,323988
tokio-Mutex,,lock-02,,,18535817.0,ns,341040
tokio-Mutex,,lock-02,,,19819600.0,ns,358092
tokio-Mutex,,lock-02,,,21552448.0,ns,375144
tokio-Mutex,,lock-02,,,22273576.0,ns,392196
tokio-Mutex,,lock-02,,,22752100.0,ns,409248
tokio-Mutex,,lock-02,,,22981712.0,ns,426300
tokio-Mutex,,lock-02,,,22670749.0,ns,443352
tokio-Mutex,,lock-02,,,25229315.0,ns,460404
tokio-Mutex,,lock-02,,,31405517.0,ns,477456
tokio-Mutex,,lock-02,,,34380668.0,ns,494508
tokio-Mutex,,lock-02,,,30565649.0,ns,511560
tokio-Mutex,,lock-02,,,28590779.0,ns,528612
tokio-Mutex,,lock-02,,,29003012.0,ns,545664
tokio-Mutex,,lock-02,,,30316677.0,ns,562716
tokio-Mutex,,lock-02,,,32130715.0,ns,579768
tokio-Mutex,,lock-02,,,40312057.0,ns,596820
tokio-Mutex,,lock-02,,,32301647.0,ns,613872
tokio-Mutex,,lock-02,,,35384118.0,ns,630924
tokio-Mutex,,lock-02,,,35646800.0,ns,647976
tokio-Mutex,,lock-02,,,40192046.0,ns,665028
tokio-Mutex,,lock-02,,,39652401.0,ns,682080
tokio-Mutex,,lock-02,,,41126235.0,ns,699132
tokio-Mutex,,lock-02,,,41735402.0,ns,716184
tokio-Mutex,,lock-02,,,44635902.0,ns,733236
tokio-Mutex,,lock-02,,,48586521.0,ns,750288
tokio-Mutex,,lock-02,,,40537249.0,ns,767340
tokio-Mutex,,lock-02,,,41996604.0,ns,784392
tokio-Mutex,,lock-02,,,43200297.0,ns,801444
tokio-Mutex,,lock-02,,,45089056.0,ns,818496
tokio-Mutex,,lock-02,,,52798072.0,ns,835548
tokio-Mutex,,lock-02,,,50938675.0,ns,852600
tokio-Mutex,,lock-02,,,47810804.0,ns,869652
tokio-Mutex,,lock-02,,,52621271.0,ns,886704
tokio-Mutex,,lock-02,,,59123998.0,ns,903756
tokio-Mutex,,lock-02,,,51566322.0,ns,920808
tokio-Mutex,,lock-02,,,59573051.0,ns,937860
tokio-Mutex,,lock-02,,,51934425.0,ns,954912
tokio-Mutex,,lock-02,,,50427270.0,ns,971964
tokio-Mutex,,lock-02,,,54896515.0,ns,989016
tokio-Mutex,,lock-02,,,62363549.0,ns,1006068
tokio-Mutex,,lock-02,,,54511572.0,ns,1023120
tokio-Mutex,,lock-02,,,64911666.0,ns,1040172
tokio-Mutex,,lock-02,,,54971714.0,ns,1057224
tokio-Mutex,,lock-02,,,60584993.0,ns,1074276
tokio-Mutex,,lock-02,,,60093377.0,ns,1091328
tokio-Mutex,,lock-02,,,58524642.0,ns,1108380
