group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
tokio-RwLock,,try_lock-100,,,821738.0,ns,169
tokio-RwLock,,try_lock-100,,,1380993.0,ns,338
tokio-RwLock,,try_lock-100,,,3762278.0,ns,507
tokio-RwLock,,try_lock-100,,,2117722.0,ns,676
tokio-RwLock,,try_lock-100,,,6693048.0,ns,845
tokio-RwLock,,try_lock-100,,,3479065.0,ns,1014
tokio-RwLock,,try_lock-100,,,9035422.0,ns,1183
tokio-RwLock,,try_lock-100,,,4757098.0,ns,1352
tokio-RwLock,,try_lock-100,,,11547436.0,ns,1521
tokio-RwLock,,try_lock-100,,,11321965.0,ns,1690
tokio-RwLock,,try_lock-100,,,8875790.0,ns,1859
tokio-RwLock,,try_lock-100,,,10271054.0,ns,2028
tokio-RwLock,,try_lock-100,,,4176412.0,ns,2197
tokio-RwLock,,try_lock-100,,,525275.0,ns,2366
tokio-RwLock,,try_lock-100,,,12810711.0,ns,2535
tokio-RwLock,,try_lock-100,,,12046341.0,ns,2704
tokio-RwLock,,try_lock-100,,,7555127.0,ns,2873
tokio-RwLock,,try_lock-100,,,16460806.0,ns,3042
tokio-RwLock,,try_lock-100,,,9785589.0,ns,3211
tokio-RwLock,,try_lock-100,,,13929612.0,ns,3380
tokio-RwLock,,try_lock-100,,,24004882.0,ns,3549
tokio-RwLock,,try_lock-100,,,19261685.0,ns,3718
tokio-RwLock,,try_lock-100,,,14847981.0,ns,3887
tokio-RwLock,,try_lock-100,,,26851491.0,ns,4056
tokio-RwLock,,try_lock-100,,,17133243.0,ns,4225
tokio-RwLock,,try_lock-100,,,26681691.0,ns,4394
tokio-RwLock,,try_lock-100,,,26634839.0,ns,4563
tokio-RwLock,,try_lock-100,,,37169006.0,ns,4732
tokio-RwLock,,try_lock-100,,,24290996.0,ns,4901
tokio-RwLock,,try_lock-100,,,19335925.0,ns,5070
tokio-RwLock,,try_lock-100,,,19930212.0,ns,5239
tokio-RwLock,,try_lock-100,,,29686210.0,ns,5408
tokio-RwLock,,try_lock-100,,,40125496.0,ns,5577
tokio-RwLock,,try_lock-100,,,30331357.0,ns,5746
tokio-RwLock,,try_lock-100,,,32189116.0,ns,5915
tokio-RwLock,,try_lock-100,,,38603371.0,ns,6084
tokio-RwLock,,try_lock-100,,,29026294.0,ns,6253
tokio-RwLock,,try_lock-100,,,24627569.0,ns,6422
tokio-RwLock,,try_lock-100,,,24258485.0,ns,6591
tokio-RwLock,,try_lock-100,,,27650331.0,ns,6760
tokio-RwLock,,try_lock-100,,,33723030.0,ns,6929
tokio-RwLock,,try_lock-100,,,34172306.0,ns,7098
tokio-RwLock,,try_lock-100,,,37293007.0,ns,7267
tokio-RwLock,,try_lock-100,,,38320119.0,ns,7436
tokio-RwLock,,try_lock-100,,,39901393.0,ns,7605
tokio-RwLock,,try_lock-100,,,39646871.0,ns,7774
tokio-RwLock,,try_lock-100,,,34081245.0,ns,7943
tokio-RwLock,,try_lock-100,,,39955705.0,ns,8112
tokio-RwLock,,try_lock-100,,,34732551.0,ns,8281
tokio-RwLock,,try_lock-100,,,40937653.0,ns,8450
tokio-RwLock,,try_lock-100,,,40211927.0,ns,8619
tokio-RwLock,,try_lock-100,,,41201007.0,ns,8788
tokio-RwLock,,try_lock-100,,,34360478.0,ns,8957
tokio-RwLock,,try_lock-100,,,34403499.0,ns,9126
